id,1912,1916,1920,1924,1928,1932,1936,1940,1944,1948,1952,1956,1960,1964,1968,1972,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012
1053,0d16da,1.90E+08,1b00e2,1b09da,9d0060,1200ec,0900f4,0bf200,1c01e0,19e500,42bc00,4910a5,4e04ac,bd4100,10cb23,d12d00,700688,89086c,ae034d,9e025d,76285f,771c6a,980362,af4e01,a2015a,9e025d
1055,1f5a85,4d07a9,5802a3,540d9c,960167,2c02d0,2c01d1,26d701,3303c7,35c900,4bb300,5c049e,5302a9,966800,23b525,ba4400,4902b2,6d058c,7e037d,7e027e,681a7b,72127a,880570,a15b02,ae034c,ae044c
1057,48367f,650494,8f026c,690392,980066,4302b9,3e01be,41bb01,5a00a3,5ba300,639b00,7e017e,740089,b54900,21c11b,d52900,5701a5,7c037f,a40059,92016b,6c1f73,701677,950564,b04c01,bc023f,c1023a
1059,2b5b78,780580,920368,000bf3,8f006f,5801a4,60019d,5ba200,670097,7.08E+02,689600,80007e,8a0074,8f6f00,46a710,bf3f00,5702a4,690491,860375,80037b,671780,6c187a,8c046e,9f5d01,af034b,b1034a
1061,105a93,5a04a0,6a0391,4706b1,81007d,1.80E+09,1.90E+08,1fde01,2801d4,22dc00,42bc00,4906af,5400aa,cd3100,08eb0b,d72700,4d02ae,7d047c,b20a41,ab0250,7d245d,861e5a,af0549,ca3301,cd022e,ce022d
1063,2e01ce,0500f9,0005f9,0004fa,0f00ef,000af4,0500f8,14ea00,0f00ee,0cf200,639b00,4b0aa8,5604a4,a75700,0b648f,4bb300,3c00c1,3a01c3,4208b3,3d01bf,2a0bc9,2d05cb,3102cb,33ca01,2a01d3,2600d7
1065,0003fb,0005f9,0005f9,0601f6,4600b8,0d00f1,0004fa,00fa04,0600f8,0af400,629c00,430dae,5b01a2,c53900,0c9061,976700,600598,580d98,71038a,6c028f,541693,58099d,620399,699401,63009a,5e009f
1067,0c30c1,2207d4,670097,2c09c9,7d0080,0500f8,0004fa,08f600,0600f7,0bf300,2cd200,280ec7,3701c6,d32b00,00d02e,ca3400,630199,7a0480,a1025b,9d0160,741c6e,761473,950366,a95400,a40158,a30159
1069,0c3fb2,3606c1,3603c4,1d0bd5,750089,0900f4,0f01ee,1be200,1301ea,22dc00,649a00,621587,80027b,e01e00,0fd916,d42a00,890371,a30556,c1013c,bc0041,941e4b,9e104f,b0034a,bd4001,b2014a,b1024b
1071,1930b4,3904c0,5e019f,4d08a8,950068,3a00c3,3500c8,32cc00,4100bd,41bd00,41bd00,4700b6,4b00b2,768800,1bcb17,a85600,4107b6,57099d,750385,71038a,4c228f,5c1b86,780581,906c01,ac054d,b20447
1073,0e37b9,2707cf,3706c1,3c1fa2,83007a,1f05d9,1.80E+07,26d701,3001cd,30ce00,748a00,7f0f70,90036a,b94500,318845,ad5100,850474,820d6f,970066,93016a,7f136b,800975,810478,8a7301,780184,760285
1075,0e29c6,2f05ca,4201ba,3003ca,5c00a2,1a00e3,1300eb,17e601,2101db,1ce200,31cd00,4102bb,4803b3,b84600,0fe20d,cd3100,4d05ab,72018a,ab0053,950069,781d69,751871,9d045d,b54801,c3013a,c1023a
1077,212eaf,2c07cb,4c04ae,4207b5,5600a8,1d01e0,1.30E+12,17e601,2001dd,24da00,35c900,3501c7,4a01b2,798500,27b91d,b64800,4f04ab,610d8f,880372,7e037d,6.71E+80,751772,8a066e,986402,a10459,a40456
1079,2c4190,091adb,760285,5102ab,7d0081,2200dc,2a00d3,2cd101,3a00c3,32cc00,3bc300,4801b4,5000ad,7f7f00,13d516,c03e00,2b01d1,4705b2,770482,6d048c,4e248c,611984,760483,8c7002,a10459,9f035b
1081,8.13E+04,0706f1,140fda,1013da,690095,0c01f1,0a00f3,09f400,0f00ee,20de00,5da100,5008a6,60019d,c83600,2d9a36,bf3f00,860572,7f106f,a30358,a40456,792262,8a1163,950861,9f5c02,970264,960464
1083,1218d3,0e05ea,2202da,150ade,3100cd,0900f4,0901f4,07f600,0b00f2,0ef000,1fdf00,1f00de,3100cd,7.08E+02,15d315,ba4400,3f04bb,570b9b,990362,9c035e,742b5f,851563,990461,ac5002,b30348,b50246
1085,0007f7,0005f9,0002fc,000af4,3300cb,0004fa,0002fc,00fc02,0005f9,00fe00,6f8f00,453385,5802a3,d42a00,129458,6c9200,4b05ae,480aab,4f02ad,4b02b1,410fad,4004ba,4201ba,4bb300,3f00be,3b00c2
1087,0808ed,1101ec,1.50E+11,1.40E+11,650098,0e00ef,0800f6,08f600,1200ec,17e700,4cb200,7c0b77,640297,629c00,0a42b1,54aa00,2f05ca,240ecc,2902d2,2a03d0,200ad3,1e06da,1f02dd,2ad300,2000dd,2000dd
1089,0d29c7,1.61E+06,2502d7,2405d5,7f007f,1a02e2,1.50E+11,17e600,1.50E+11,21dd00,29d500,3e02be,5201aa,847a00,409627,bb4300,5d039d,770f77,a40257,ab0152,79295c,7f146a,8b066c,966602,91036a,950465
1091,0005f9,0003fb,0700f7,0004fa,4800b6,0505f3,0003fb,07f700,0c01f1,08f600,6e9000,540f9b,700a83,d12d00,0c9160,a55900,6f0589,6a0b88,830378,7b0280,65197f,6e0a86,7c0280,817c00,7a0083,750088
1093,3920a5,60019d,6d0090,0002fc,7d0081,2f03cb,4003bb,48b105,660097,53ab00,57a700,770186,7b0082,b14d00,2dc60b,d92500,5300ab,7b0281,a1005d,90006d,6d1b76,6f1876,950563,b14b01,c40435,cb032f
1095,236378,5f039c,7c0181,620497,84007a,2f05c9,2d00d0,2dcf01,4300bb,41bd00,41bd00,5202a9,5600a8,8f6f00,29c60e,bd4100,4c05ad,680b8a,9a0460,9b055e,742663,86185f,9b045e,b84402,c50336,ca0331
1097,0929cb,3606c2,4b04ae,4810a5,740089,2501d7,1.60E+08,23d802,3a02c1,31cd00,7d8100,850b6e,730685,b44a00,1dae33,ba4400,810479,930764,9f035c,9b0161,811c61,82106b,8e056a,956701,890173,8a0272
1099,0007f7,0004fa,0006f8,0009f5,71008d,0800f6,0003fb,00fa04,0500f8,00fe00,32cc00,410bb2,4f02ac,cf2f00,0db73a,be4000,7a0480,810577,9a0261,990163,801865,800e6f,92016a,9b6200,8b0171,880174
1101,000fef,0702f4,0b01f1,0b13df,5300ab,0a00f3,0005f9,00f905,0a01f3,1ce200,758900,762b5d,8c026f,c03e00,249742,b74700,880372,890a6b,93016a,940168,78176e,7a087c,7b0380,7d8001,660197,5f019d
1103,192fb5,2408d2,3903c2,2a1eb6,8b0073,1d04dd,1201eb,15e701,2202d9,1de100,3fbf00,4505b3,5b00a3,9.06E+02,22c615,c33b00,5803a2,730b80,ad0050,a2015b,7a2d57,8a175d,99055f,b04c02,b50346,b60345
1105,000fef,0503f5,0602f5,0603f5,4400ba,0606f2,0003fb,06f700,0b00f3,07f700,5ba300,561f89,690a8a,cb3300,0e8070,7d8100,5201ab,5802a4,7a0380,5d039e,500ba2,4906af,4c01b1,50ad00,4500b8,3e01be
1107,6.18E+02,2703d3,2703d4,1c03de,61009d,130dde,0f01ee,13ea01,1f01de,0fef00,5ea000,590f95,670394,d12d00,0cb839,ab5300,6f018d,6f028c,8f006e,8c0071,711676,6c0e83,80027b,906d01,890074,870176
1109,000cf2,0602f5,1c01e0,0006f8,3b00c3,0500f9,0004fa,09f400,0906ef,0cf200,46b800,420eae,3901c4,d72700,14bb2f,c33b00,70038a,850970,9f045a,990262,7b186a,820d6f,920369,a05c01,92016b,8f026c
1111,2533a5,5301aa,72008b,5503a6,960068,4101bc,3801c5,37c600,4702b5,45b900,42bc00,5401a8,5801a5,9f5f00,1fc618,bf3f00,600995,750f79,a70452,a30456,771f67,78176e,960563,ad4f01,b0034b,b0024b
1113,0009f5,0002fc,9.10E+06,060fe8,4603b4,0500f8,0700f6,00f905,0d00f1,0df100,31cd00,4808ae,5502a7,c13d00,0fb13d,aa5400,5407a3,541099,750386,7b0380,5a178c,5d0f91,6a0390,7e7f01,750187,6f018d
1115,246b6e,720884,8c0869,810a73,a80055,640297,60019d,619c01,60019d,5aa400,679700,7d057c,750089,b44a00,2abd16,cb3300,720784,910c61,b50445,b40049,921f4c,9e134d,b50544,cd2f01,ce022d,d20229
1117,137a71,840179,8e016f,740c7d,970165,4302b8,3e02be,40be00,5201ab,53ab00,768800,840872,7d017f,c03e00,28bc1a,cf2f00,8a066e,a30a51,c60235,c90035,ad1b36,ba0c38,c30536,cc2f02,c2023a,c40337
1119,0007f7,0004fa,0004fa,0805f1,2800d6,0005f9,0004fa,08f600,0b00f2,0bf300,6f8f00,581195,6c0c85,cc3200,10737b,7d8100,62019a,4a02b1,5a00a3,5501a8,410eae,3d07b9,4401b8,4ab301,3e00bf,3900c4
1121,0f36b8,3901c4,4c01b0,4205b6,7b0082,2700d6,1c08d9,1ee000,2d01cf,28d600,699500,6f048b,72018a,b44a00,1aba2a,ba4400,5d0899,7a077d,9b055e,990262,7a1c67,7a1074,8a0370,9c6101,950266,92026a
1123,0b17db,0f04ea,1a02e1,0001fd,670097,0900f4,0900f5,07f600,0900f4,10ee00,30ce00,4403b7,4701b6,c23c00,19c81c,c83600,650693,6f0788,a80353,a30358,861a5e,831368,990461,b04d01,ad0150,a70155
1125,0b1ad9,1.40E+08,1f01dd,160dda,4d00b1,0d01ef,0d01f0,10ee00,1a02e1,1ee000,54aa00,5c0b97,660296,af4f00,22aa31,b24c00,6e048b,7b0b77,a0035b,980165,781f67,830f6c,900668,9c6001,920269,940367
1127,3e2d93,6e0789,79057f,650e8b,750089,3f02bd,3903c2,40be00,5201aa,4eb000,55a900,660197,660098,946a00,22c219,c83600,4f00ae,620498,890371,7b037f,611d80,641684,860573,ac5101,b80442,c1033a
1129,7.11E+08,0f02ec,2001dd,1.40E+08,6a0094,0e00ef,0a01f2,0af300,1200eb,05f900,3cc200,4d08a9,4805b1,b24c00,08cd28,be4000,61019c,750287,950068,850079,661a7e,601c82,8a0371,9c6101,a40159,a70156
1131,0005f9,0000fe,0000fe,0005f9,3600c8,0004fa,0002fc,00fb03,0600f8,00fe00,6b9300,562286,5b01a1,ea1400,0d925f,718d00,5300aa,5001ad,62009b,5600a7,5009a5,4c04ad,5201ab,52ac00,4900b5,4100bd
1133,2b864c,980164,af004f,9b075c,c1003d,7e007f,860077,8b7300,9f015e,a45a00,966800,a70057,aa0053,b54900,648e0b,db2300,780085,960265,b80046,ac0051,8c1c56,8b175c,af0549,c63601,cd042c,d90321
2013,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2016,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2020,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2050,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2060,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2068,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2070,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2090,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2100,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2105,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2110,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2122,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2130,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2150,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2164,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2170,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2180,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2185,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2188,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2195,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2198,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2220,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2230,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2240,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2261,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2270,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2275,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2282,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
2290,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
4001,375b6b,5005a8,850079,7b156d,83007b,5f009f,4501b7,51ad00,5e00a0,640099,986600,a1005d,83007a,790085,7f1a65,8.07E+02,5507a2,90105e,6e028e,5d049c,40229c,4014a9,4d06aa,58a501,5904a1,5105a8
4003,167b6c,501499,8b0073,61415b,92016b,400db1,3206c5,43ba00,5300ab,5e0798,887600,8f006f,80007e,74008a,742664,a35b00,7f0877,97174f,9e025d,8f036b,5d3f61,721e6e,8b0d66,976403,960562,980660
4005,465365,620c90,a1005d,733d4e,960167,4903b1,4b07ab,629b00,71008d,780284,9c6200,a1005c,8a0073,840079,97194e,9b6300,830b70,8e244c,960562,840674,523b71,5a1d87,6d127e,6d8e03,670492,68078f
4007,1a8361,4218a3,880076,584d59,81007d,4608af,3b07bc,4fae00,5101ac,5105a7,6e9000,82007c,6b0093,5900a5,5e217e,8b7300,6d0889,8c1160,8e036c,830477,4f4668,5d237d,830c6e,966502,a00459,9e055a
4009,186382,3812b4,74008a,542882,6e008f,3202c9,2708ce,44b901,5200ab,5b02a1,7f7f00,950069,8a0074,7c0082,782d59,996500,86096f,980c59,9e025d,960364,6d3859,731f6c,9e0758,b14b01,b00449,ac044d
4011,17598d,4912a2,71008d,4c2191,6b0192,3102cb,1f03db,38c500,4500b8,3a12b2,4faf00,650099,4c00b2,4300bb,4513a5,748a00,5b069c,670d89,790184,750385,5c366c,572483,8b0a68,9d5f01,950365,87076f
4012,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,a20358,950365,524f5c,6b236f,900964,9f5d02,a00658,a50653
4013,1c6c75,641584,8f006f,712a62,9e005f,5603a4,490aab,639901,6e008f,760682,9a6400,a0005e,970067,890075,961850,b04e00,9d0958,a51a3e,b70245,a50356,684353,781571,87096d,906b02,8a046f,8a056f
4015,158365,491c98,93006b,605f3e,990163,3b09b9,3d0ab6,5ea000,6c0091,6d048c,9e6000,9b0062,8d0070,7a0083,832456,af4f00,840971,af113e,b0024b,9f035b,555553,6e2a66,8c0d64,a25a02,a60552,b20546
4017,3a6163,4d09a8,82007c,6d4b46,8c0072,4c12a0,4003ba,55a900,5e009f,660395,926c00,a70056,91006c,80007e,822a52,9a6400,770780,a20e4d,940268,860374,523b70,5e1c84,7d0977,877402,8c046e,870473
4019,316b61,870b6b,93006b,6b454e,91006c,58079f,5303a8,669700,73008a,79067e,996500,9f005f,850078,760088,811667,738b00,7f0a75,7e2857,91026b,80037b,573274,641585,6e0d82,768602,750385,740485
4021,19766f,640a90,8a0074,68375f,880076,3c02bf,3f08b7,4fae00,62019b,60039a,857900,870077,780086,690095,6c1e74,996500,730883,851464,92026a,820379,50426b,5a1d87,7c0979,926b01,8f046b,910567
