id,1912,1916,1920,1924,1928,1932,1936,1940,1944,1948,1952,1956,1960,1964,1968,1972,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012
13263,002cd2,0800f0,1900e5,0f00ee,1e00e0,0b00f2,0c01f0,1100ec,0d00f1,1c2bb6,3400ca,2900d5,3500c9,84007a,357355,a80056,3700c7,4104b9,5700a7,63019a,3f16a8,460cab,5502a7,5f019e,5902a3,5701a5
13265,121fcc,0600eb,0800f6,0038c6,1d00e1,0001fd,0603f5,0900f5,0003fb,081fd6,1a00e4,3500c9,2e00d0,5900a5,295b79,9b0063,3d00c1,4803b3,5d00a1,640099,3e12ae,430ab0,5301aa,5901a4,5702a5,5501a8
13267,0548b0,0f00b1,660098,0c1cd5,a1005d,0005f9,2a02d1,4001bd,4900b5,1d4e92,5000ae,3000ce,4f00af,a90055,29a62e,d90025,4500b9,6a0292,a50059,a50058,6e2a65,751a6e,a30259,b70146,b30249,b30248
13269,0936be,1900b3,4c00b2,320ac2,5f009f,0f01ee,2800d5,3500c8,4100bd,165493,2400da,2b00d3,3b00c3,8d0071,249941,c0003e,3400ca,4d03ae,7d0081,7f007e,5f1885,60138b,81027a,90006d,8f026d,8c0171
13271,0606f1,0700ee,0800f6,2610c8,2300db,0e01ee,1800e6,1102eb,2000de,104ca1,1500e9,1e00e0,3600c8,80007e,2b953e,c3003b,2600d8,4b04ae,7d0081,80017d,502588,57198e,7b0181,92016b,90016c,91036a
13273,0b05ed,0d04ec,1600e8,1007e6,1d00e1,0500f8,0b00f3,0000fe,0700f7,1a41a3,3500c9,2200dc,2c00d2,c4003a,267e61,bf003f,5400aa,660295,850079,850079,531c8e,660c8b,7b0281,7b0181,6d0190,6a0193
13275,0a1fd4,0700da,2000de,140bdf,650099,0801f5,1501e8,2600d7,3d00c1,405b63,5c00a2,63009b,690095,a80056,3a8142,c0003e,5800a6,6b048e,9c0062,a50158,752167,7d0f72,950266,9c0161,92016a,950266
13277,000ef0,0800d3,3500c9,0e11df,680096,0b01f2,1601e6,2103da,3100cd,222ead,4e00b0,3b00c3,5200ac,aa0054,3f932c,d80026,4b00b3,680591,9d0061,a70056,771e68,871265,a40257,af014e,a80154,a70155
13279,0c2dc5,0f00c7,61009d,1515d3,780086,0701f6,1200eb,1c00e2,1d00e1,185392,3600c8,3000ce,5100ad,ac0052,3e9828,da0024,5700a7,740485,a60058,c90134,7a295a,841664,9e025d,b3014a,ae024d,b1024a
13281,2b646f,91016c,9b0063,8e0070,9f005f,83007b,7c0082,7a0084,5e00a0,5d019f,770087,8d0071,8b0073,770087,853444,ca0034,650099,7a067d,a80056,a60157,732466,7b1d65,a40554,b80145,bd033d,c70333
13283,000000,000000,4900b5,1b03e0,2300db,0a00f4,0600f8,0700f7,0900f5,09589c,1000ee,1b00e3,3000ce,5900a5,3f912d,dc0022,3a00c4,5403a6,8f006f,91006d,612279,681184,890272,9c0161,9d025f,990263
13285,0010ee,0600cf,3000ce,180ed7,61009d,0800f6,0e00f0,1500e8,1800e6,1a24c0,3500c9,4300bb,5300ab,760088,42803b,cc0032,5d00a1,660592,a2005c,ab0052,79255f,8c125f,a0035b,a40158,960266,940367
13287,111dd0,33008e,5000ae,4e0fa0,9d0061,0f02ed,2d00d1,4e01af,4b00b3,2031ac,3a00c4,3300cb,2c00d2,b2004c,27af27,d3002b,2700d7,4e02ad,82007c,80106e,4e1f8c,5f1a84,820379,9c0161,960266,90026b
13289,0a02f2,0c00e8,2300db,140fda,1d00e1,0501f8,1a00e4,1c00e2,4500b9,107e70,2600d8,2400da,3c00c2,980066,258059,8c0072,2b00d3,3f01bd,64009a,6a0192,40209d,4e129d,6e048b,7b0281,750187,730189
13291,22617b,7e0080,8b0073,740881,d1002d,5f009f,670097,5e00a0,5e00a0,740782,7e0080,7e0080,8f006f,680096,644a50,c1003d,4a00b4,770482,a1005d,a60057,722467,7c1e64,a70551,bc0140,bf043b,c90431
13293,003ec0,0004b9,2600d8,101ad4,3b00c3,0003fb,1500e8,1000ee,1700e7,1619cf,2400da,2b00d3,3b00c3,7b0082,398b39,d70027,670097,5d049d,9e0060,a0015c,722169,78186e,9a0361,a70056,a2015a,a30259
13295,274a8d,2a00b7,70008e,5305a6,a0005e,2602d5,2a00d4,2900d4,3700c7,3319b2,650099,7d0081,770087,840079,419b22,d80026,5f009f,7f047a,ad0051,af004f,7b285a,7f1d61,a60355,b50246,b80441,bc053d
13297,0839bc,0e00e1,1700e7,160fd9,4500b9,0004fa,1000ee,0b00f2,1300eb,0e17d8,1400ea,2000de,1d00e1,8c0072,329338,c60038,3c00c2,5b059d,aa0054,a70156,732763,86185f,ad0849,c70136,c0023b,c40337
13299,0c09e8,1a00d8,3100cd,1b24bf,7b0083,1301ea,1700e7,1a00e4,2a00d4,234b8f,4c00b2,4700b7,4d00b1,7c0082,339338,ca0034,4100bd,5d029e,8d0071,860177,6f1e6f,7e116f,a1015c,af014d,aa0152,a90253
13301,0831c5,1b00ad,2b00d3,1740a6,81007d,0601f7,3002cb,2200db,4000bd,0aa450,5900a5,2e00d0,71008d,bb0043,3a6f54,b50049,5900a5,5502a6,760088,72018a,581591,5b0a98,6e018e,72008b,680294,63009a
13303,001de1,0004d7,1800e6,2214c8,4a00b4,0001fd,1a01e3,2e01ce,3d00c1,2501d8,3f00bf,3100cd,5200ac,8d0071,436d4d,c1003d,4c00b2,5604a4,7c0082,82007b,5a1f85,561295,780284,840179,790184,740188
13305,0e11de,0e00e4,0e00f0,101ecf,74008a,0d01ef,1d01df,1a00e3,3400ca,1b29b9,4c00b2,4f00af,5300ab,9f005f,3a982b,d4002a,3f00bf,5b049f,990065,93006a,722567,841861,a60157,b50147,b70244,bb0340
13307,00906e,1200df,1d00e1,0f0fdf,4200bc,0500f9,1d00e1,2600d8,2f00cf,405f5f,4a00b4,2500d9,3400ca,c1003d,19b034,d0002e,3500c9,5405a4,6d0091,740089,3a1ca7,4812a3,640297,7a0282,860176,81017c
13309,000000,1100d6,3900c5,001ce2,3e00c0,0600f8,2200db,3001cd,3900c5,0b52a1,2b00d3,2100dd,3000ce,760088,268e4a,c80036,3200cc,4004ba,84007a,83017a,5a2084,561b8d,830179,930169,a2015b,a0035a
13311,0a668d,0001c0,8e0070,3d06ba,ac0052,0d00f0,3600c8,2000de,2f00cf,171dc9,3200cc,4c00b2,4500b9,5a00a4,527d2f,d0002e,3900c5,5b079c,ae0050,b60146,782f55,8b1c57,af0648,c60236,c70333,d10428
13313,135595,000299,950069,550b9d,960068,2a03d0,4200bb,3c00c1,4400ba,3b22a1,5f009f,7e0080,880076,61009d,6a573c,cf002f,4c00b2,630596,b0004e,ba0143,892054,90145a,ad044c,ba0142,b0034a,b60444
13315,060deb,0004e3,2e00d0,0a13e0,5100ad,0900f4,2700d7,1d02df,2100dd,1138b4,2300db,1e00e0,2600d8,a90055,24ae2c,da0024,2300db,5002ac,7f007f,870076,55287f,691480,940267,a60057,ae024e,a70156
13317,0018e6,0005ea,0003fb,0a2ec6,83007b,0802f4,1102ea,1b01e2,2400da,1348a2,2800d6,2600d8,2e00d0,880076,3e7b44,c50039,4d00b1,5504a5,880076,880075,621d7d,640e8c,81027a,8b0171,880274,8d026f
13319,0706f0,1100e1,2000de,2809cd,5100ad,0000fe,2401d8,2300db,4200bc,167474,3000ce,3b00c3,5200ac,b0004e,338c3e,be0040,3d00c1,5003aa,74008a,730288,4d208f,561394,7a0380,7f017e,80017d,80017c
13321,0521d8,0a00de,4000be,0d1ad6,3e00c0,0004fa,1a00e4,2a00d3,2a00d4,1525c4,2e00d0,1f00df,2300db,c80036,23b129,d70027,4a00b4,70028b,a1005d,a90153,662770,7a1d66,9f025d,b0014c,af014d,b1024b
15001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,83007b,3200cc,5f009c,960068,7b0380,651c7d,860374,680393,4d2c80,462a8d,55198f,61029b,3804c1,3b05bd
15003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,7c0082,3700c7,630097,a1005d,7b037f,70206d,8f026d,750287,632276,55198f,640e8b,7b0182,4903b2,4c03af
15007,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,8c0072,2f00cf,5d009e,94006a,6e028e,5a198b,80037b,680294,53178e,401ca2,4d149d,630298,3a05bf,3d06bb
15009,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,8b0073,3700c7,60009b,9b0063,740386,661a7d,850375,6a0390,4c2d82,442496,531298,61029a,3604c3,3c05bc
16001,515c41,7b0a79,aa0054,8a482b,b70145,750080,5d0095,81007c,8d0070,8e046b,b90045,b2004c,9d0061,8f006f,a0203d,ac173b,a40654,a2173e,b80342,a00559,714149,851b5d,9a1053,9b0360,830773,880a6b
16003,653446,751771,a2005c,6b5e35,920269,4200ae,550097,74008a,780086,780481,a3005a,9b0063,850079,7a0084,962840,ac1d34,8b056e,9f0f4f,b40446,9c065b,635b3c,892e46,c50c2c,b50444,a60850,ae0847
16005,7a204e,660b8d,9e0060,726328,870175,5b02a1,4802b3,5600a8,5b00a3,5b049e,8c0071,880076,6b0093,5d00a1,7a186c,93115a,88056a,9d1049,a70354,850474,5f4057,722468,960e5a,9d035e,8b096a,96095e
16007,811f5d,6e038d,9d0061,8a294b,9b0062,81007d,660098,760088,7a0083,7b0281,a4005a,a3005b,8d0071,6e0090,990e59,b11439,a9014d,d20824,d70225,b2024a,7e3d32,8f2649,c9072d,d20329,cd052b,e0021b
16009,000000,592283,a0005e,776620,920468,590597,4e00a7,660196,71028b,600994,840079,80007e,6b0093,5a00a4,711874,8d0c64,790480,8b135a,930368,810577,545057,6c3160,b40c3d,b10448,a20656,aa084c
16011,7a2746,6e0987,bb0043,885323,a3015a,6c048e,58009f,7c0081,7b0083,7d037e,aa0054,a1005d,8c0072,81007d,991e48,a4203a,9b075c,c10c30,c80233,af034b,744238,8f2549,bb093a,c40337,b50741,c10537
16013,5b245c,600e8f,ac0052,6a464e,840079,5f029c,5801a4,6a0093,74008a,6f048b,9b0063,950069,7d0081,780086,892253,9b085b,8f0669,7d2454,a20358,8a056e,47595b,5d2a77,711578,650396,5204a7,620695
16015,4a3b55,5b1191,9c0062,6d5937,90026b,5200a3,4e00a7,6a0093,72008b,760681,ac0151,aa0054,82007c,7a0084,8d3040,a81640,95055e,9c0f47,b90540,9b065c,645244,872b4b,a8183e,b40446,a40653,a9084d
16017,2b5041,5d1c84,990065,667820,a1035a,5606a1,550095,70018c,7a0083,730c7e,8f016d,860078,770087,670097,741c6e,921656,820675,8f1356,960364,7f047b,48555c,6d335d,9c164b,9a045f,910766,9a0c58
16019,623648,6a058f,b1004d,886114,990064,620497,4804b2,660097,72008b,720389,ae0050,a80056,8d0071,860078,a41b3e,9c3131,a9084d,c50b28,d2012a,bf043b,774932,982144,bd0a36,c50336,b30545,be063a
16021,000000,70137a,9f005f,776323,9d035e,5501a1,560099,730084,7d057c,6e137d,9b0062,8c0072,73008b,6d0091,782462,971651,84026f,97104e,a10656,8f056a,634c49,7f304e,b71036,af0549,a5094f,b00a44
16023,000000,000000,ab0053,755138,9d0060,660196,5b03a0,7b0083,81007c,7c0280,a80056,880076,670097,6e0090,811b61,8f2846,820373,b8093d,bc0140,9e045c,664249,7e2956,b8093d,c3013a,be0639,c60533
16025,000000,000000,960067,59782c,a10359,5600a2,5f009a,7d0081,7c0082,80037b,a60057,8e0070,770087,8c0072,8f313e,bd0d34,9e0858,ad0c45,bd023f,a8074f,694c46,843149,b41138,c0023b,ae034d,b10746
16027,38614a,65127f,9f005f,618418,c10339,620087,560091,80007e,8c036f,860a6d,b50048,ab0053,9e0060,8e0070,a0213c,ae1b35,a00657,ac1140,c0033a,a80550,813c3d,971c4a,b50a3e,be033d,a8074f,a9094b
16029,000000,000000,bf003f,953d2b,9c0160,71038a,5500a9,5e009f,780086,7a0282,af004f,a2005c,8a0074,790085,9e1d42,b21734,a50251,d30b1f,d60225,b50346,6a552c,8e2c44,d00826,d50226,cd072a,d90420
16031,762743,67177f,b1004d,845723,b2014a,6e028d,5603a4,7b0083,850079,840376,b90045,af004f,a2005c,9a0064,a32634,bd142c,a90245,c90b2a,da0122,bb0340,873b2d,a22537,d10726,d50325,cb082b,d80521
16033,000000,000000,c2003c,b13e0f,be003f,740089,850177,a60058,a2015b,9a0261,bf003f,ac0052,9d0061,950069,a91e36,bd1d23,a40753,c8082d,d80124,aa0450,754739,9c1d44,cf052a,da0321,cf042b,b60833
16035,3c3b58,782461,a80055,795c29,920368,5203a9,4600aa,5301a9,5301a9,520f9d,72008b,6c0092,5400aa,3c00c2,5e1987,810b72,700385,801264,90046a,740683,4e4b61,6c2f62,bc0b37,b30446,a7084f,af0847
16037,45336b,520d9f,ab0053,753a4e,8c0170,5604a4,5f029d,740089,7a0084,7c047e,b1014b,990065,6f008f,80007e,7f3a45,b01e30,99005d,bb0835,c40336,a80352,615542,892f45,c40d2d,be043c,b70542,bc0839
16039,454159,5a0c98,8c0072,606f2e,980164,5100a5,4900a7,650099,62009b,5706a1,860078,82007c,790085,71008d,812a53,a9153f,8d046c,a51048,bf023c,a10359,724544,872155,b30843,be023d,aa064d,a60850
16041,000000,6d038e,a3005b,844634,950167,7b0083,61019c,7c0082,7e0080,870175,ba0043,b3004b,a80056,990065,a81e37,b62028,ac0149,d9071e,de021d,c50435,853820,9f2a34,d7081e,e40317,d5041e,ec030e
16043,712a46,5c0b97,a60058,736624,750088,5800a6,5302a9,6f008f,73008b,760186,a4005a,9e0060,8a0074,7e0080,952b3e,9c3130,9d0158,ca072c,d2012a,ba0440,78452e,a0233a,d40723,db0220,cb052e,d70323
16045,000000,641584,9f005e,697025,b50346,46019c,3e00b0,5a00a4,6a0291,750880,9e0060,950069,8c0072,750089,931f4b,9c253d,86036e,a70f47,ad044c,910766,6d4547,892450,ba0b39,c1033a,b30645,b40742
16047,000000,790c78,b3004b,735e2c,af014d,680089,670090,8c0072,8c0071,860375,b50049,9c0062,8e0070,93006b,8d333d,b40f3b,950762,ae0e42,be023e,980561,634846,82324a,b10c41,be033d,b20646,b80640
16049,3a3a63,69167e,ad0051,616637,8c0270,4106b7,4f00a0,790084,7c0081,6c078b,92006c,83007b,680096,61009d,782561,9e104f,8e0268,9f144a,a90550,99055f,66474a,8b2c47,c60f28,c00836,b7043e,c00637
16051,000000,5c0b96,b4004a,7f631b,8c0071,5003aa,4403b7,640099,650098,6a0490,aa0054,990065,850079,91006d,9c2f33,944623,a60150,d7081e,e0011c,cb052d,7c4d23,a92431,d20823,dc031f,d00628,dd041d
16053,000000,000000,af004f,775f28,b80144,600499,5700a0,91006c,8d0071,7e037d,bd0041,a50059,950069,a0005e,9a2e36,bf102e,9d0258,be0b34,c80234,a40554,704341,8b2d45,bb0939,c80234,b60542,b60840
16055,3b4558,6c2071,a80056,72711b,b20448,560492,4900a2,690392,6d0190,691183,91016c,8a0074,760088,6c0092,7a196b,9c1151,930665,a11647,a50356,8d036d,5b4f51,792c58,a30c4e,a80352,9c085a,a5094f
16057,2c6c49,721174,b50049,855524,b70244,740486,610095,770186,7e017e,7a087b,9f005f,93006b,81007d,650099,831169,8d076a,8b066c,772a56,910469,7b047f,533870,622379,87185e,7e067a,710a82,71067b
16059,551c74,610a92,a50059,8a373c,91026b,5d049c,5a009d,750089,82007b,880471,b50049,a1005d,82007c,94006a,923536,9e332d,8f0262,b60b36,c1033a,a80352,664e42,992242,c8082e,c10339,b60641,bb073b
16061,2b4970,640f8b,950168,525f4c,940366,4405b5,3b00bd,5400a9,5200ac,4607b1,70008e,63009b,5900a5,3c00c2,621983,910d5f,760681,871760,990263,7c037f,554660,742e5b,c30832,be023d,b40743,b9073e
16063,3b554d,7b0b77,a2005c,8a551e,b3004a,6e048b,710087,870076,8a0074,860275,b50049,9d0061,8d0071,9b0063,a02439,bd0c35,930263,b00f3e,bf023c,99055f,62424d,79374e,a90e46,bc023f,a7024a,ae0847
16065,000000,72028a,a70057,893b3a,92006b,5f019e,4f01ae,6c0092,70008e,70018d,ab0053,a3005b,950069,84007a,ac1d34,b02b22,b8053a,e10419,ec0110,d80323,963f18,bc1a28,e10617,ea0212,d9051f,ed020e
16067,000000,5c356c,960166,658513,9b0260,5505a3,4e04ac,7e007f,840079,7a087b,b60048,a2005c,93006b,850079,8f333c,af133c,8f0361,bd0c34,cc0230,a70453,71403e,902647,bf0a34,cd022f,bc063c,c70532
16069,3d4563,5e108f,a3005b,6c583a,9b0261,4c04ae,3f00b6,5c01a1,5d01a0,560b9d,80007e,760088,64009a,4b00b3,651583,850d6c,7a057e,791b6a,91036a,770483,51416a,652672,a8074f,9e035d,940465,950860
16071,9a0159,6e038d,a90055,6d553c,880075,6a0192,5c00a1,70008e,6e0090,7b0181,ac0052,a3005b,94006a,960068,a80f46,b60b3c,9b055d,bd0938,cd0130,b20447,61502f,922c3f,ca092b,d50424,cb062c,e0041a
16073,56395e,671186,a60058,5d6e33,9e045c,5c0197,4900a3,770186,890173,7f0579,b3004b,a0005e,91006d,82007c,98293d,b21932,920665,b70c3b,c60335,a50752,794738,9c1e44,c30931,cb0330,be053b,bf0639
16075,000000,000000,ad0050,785c29,c20036,6c0082,6a0074,950168,a3015a,970561,b80045,a60058,9d0061,850079,9c243e,ad1c35,920567,ab0e45,bf043a,a60553,6d4d3e,8d244c,b8093d,c20239,af0846,b40644
16077,000000,78067f,ab0053,6d632d,90006e,5801a5,630497,80007d,860078,840178,ae0050,960068,860078,73008b,991c49,a41149,7f0877,b50e3a,c30239,9d045d,733b47,821f5c,b00747,b50247,9d055c,a40456
16079,463b52,561196,a3005b,825923,980165,640396,4801b4,5802a4,5f009f,62128a,840179,81007d,670097,5b00a3,671681,880b6a,830476,841367,80037b,61039a,38497b,443b7f,880d69,8b046f,840871,850870
16081,000000,760484,af004f,8e4927,ae0050,6f018e,620096,70008e,750089,760186,a80056,a60058,8d0071,870077,931b50,ae1837,a0025b,b90e36,c3013a,a30258,65503e,802658,a61344,9a0261,7b057d,8a076c
16083,335353,661583,ab0053,824e2e,b90243,6b088b,620094,8c0071,8f006e,8e036d,c1003c,ad0051,9e0060,990065,a02637,bc1230,a70650,bb0f33,c60235,a20557,704147,8a284c,b20a41,bd023e,a9084c,b10943
16085,000000,000000,9a0064,676a2d,a50256,4d05a1,4a00a2,630298,80007d,820a72,b80046,b60048,8f006f,760088,932744,9c223f,970462,9f1748,b20349,970363,5f504d,7c255d,a31348,980362,850573,8a086c
16087,404b5e,710984,970067,695e37,a90253,58009a,580099,73008b,84007a,7d047c,a50059,93006b,8e0070,770087,93204b,9e1f41,880570,a20d4f,b70344,9e065a,6b4742,8b234f,b50b3d,bf033c,b30546,b80540
17001,30477c,700687,910651,683c5a,880273,5103a9,63008f,810379,860176,7c0181,970066,a0005d,8e0070,6e0090,8a185b,b1004d,980363,9e0b54,a80055,870076,6d315e,7c1d65,920467,a80155,9a0361,a90550
17003,6a2766,900469,9d025e,941357,9c0062,720388,6f028c,7a0281,7e027e,7d027f,8b0072,83007b,7a0084,60009e,5d356b,960265,690292,770483,780085,6a0093,4c1b96,4714a3,640495,780184,6d048d,6c038f
17005,554a5e,890164,a40245,911855,a3015a,740585,830873,920467,940063,87086f,9e0060,9a0064,990065,71008d,861b5c,9e005f,7e027d,940a5f,970066,81017c,5b2e73,6e1b75,89066e,8c026f,7e057b,8d0368
17007,5e7325,c50a2e,e30614,c0310d,ce012f,b0034b,aa004b,ba0043,ba0043,b60047,bd0041,c60038,b60048,93006b,9e144a,af004e,940366,932645,a90153,9d0160,68355f,791d68,8d066a,91016c,770581,830575
17009,2a3f95,58009f,720586,690a8a,8c0072,4901b4,5904a1,730387,7a0182,750187,93006b,880076,80007e,64009a,831365,960365,7c047d,9d0759,9a0063,84007a,612f6c,741b6e,920567,a50158,980461,a30654
17011,326f4e,8f0465,bf072d,994420,a2015b,730388,830477,9c0061,9f005e,a1015c,b1004c,b3004a,9d0061,82007c,980f55,ac0052,940367,9d124e,9f015e,8a0172,61316b,671e79,810875,8b0171,750584,7c057c
17013,4e327e,7b067c,a50454,7a0b78,7f027c,5a02a2,75007f,9a0163,990164,850178,90006d,8e0070,81007d,6a0094,7d156b,90016d,760286,8c086a,870176,71008d,43308a,4f218d,780680,7c0280,730586,8e056a
17015,615344,aa034b,dc0819,9b4f14,c2013a,890372,850277,a2005b,ad0050,a50157,b90044,b4004a,aa0153,850079,a20d4e,b2004b,970264,a11844,ae004f,970165,6d315e,711f6d,88086e,8e026e,770483,7a067e
17017,2b4587,64058d,890463,693461,880075,5202a9,5a02a2,790183,7a0183,770185,8b0072,8c0072,84007a,63009b,790f75,9b0063,7d0180,95095f,880175,760186,552a7e,631b7f,800678,8d026f,7a057e,8d066b
17019,41635a,930260,b70a3d,a0243a,ae014f,720487,740386,870175,92016b,9b055d,a80056,ab0053,9b0360,750089,881460,92016b,8b016c,822a52,950167,850277,5a2d75,6c167c,760e79,7b0380,660592,720884
17021,40367b,700781,860460,752c5c,90026b,5501a0,65018d,770185,7c0181,71018b,7f007e,860077,790085,5600a8,6b1879,91006d,6f038b,8b0a69,860177,740189,493183,5f1f7f,820775,970166,840674,99065f
17023,573473,780481,8d026f,830674,9a0063,6b0192,7a0183,8c0171,970166,890372,9b0063,9a0063,92006c,7e0080,8f1c53,a70057,850178,a10953,a1005c,93006a,652e6a,781c69,950663,a1015b,870472,a60453
17025,5f2e71,800776,980461,7e126e,a60058,6a0390,7b0281,81027b,8c026f,870571,990064,950068,990065,71008d,8d155b,a50059,7f017e,9c085a,a3005a,8d0070,5e2d71,6e1f70,9d055b,ab0151,9a045f,b40544
17027,342d8f,6c0d85,a2023b,4b7c36,4e01af,3e04bc,53017a,9e015f,a0015d,83017a,94006a,a1005d,7a0084,63009b,89185d,9f005f,870275,9f0b53,a90054,8f016e,5c356b,6f1e70,8d066a,980165,890470,a20556
17029,444c68,810479,950365,8b155d,b0004d,640298,6b0191,790084,82007b,80007d,9d0061,9e0060,950069,6f008f,86195e,a0005d,8b006d,931753,a80155,90016c,5c356b,6a1e76,850870,91026b,780581,8a066e
17031,2c654d,820a71,b50238,9d2d33,860176,69028c,58009f,71008c,6a0093,73018a,80007e,90006d,6e008f,5d00a1,681480,880175,710488,641584,7b0182,6e028e,472194,4410aa,4906af,4a01b3,3a02c2,3e03bc
17033,384d78,760781,8c046e,820a72,a0015d,6b038f,7a0281,8c0171,91016b,8b0271,a0005d,a1005d,9d0061,750089,941555,a60058,840278,9a0b58,a90054,930169,5f3668,74206a,950563,a60157,8d056c,a40554
17035,49397c,7a057e,940367,820973,a0015c,670195,780283,83017a,860077,81017c,980065,950069,8c0072,6c0092,87195c,9b0063,780383,980b5b,a0015c,930169,5b3b67,722765,97075f,a40257,960662,a8064f
17037,3d8336,b50a3f,d60523,c21f1c,bd0140,8f046a,89006e,a3015a,aa0054,af014e,bd0041,c0003d,b1004d,880076,a10d4d,990064,96025f,892a4a,a40158,960167,5e3966,6e1e71,830971,830278,670592,750683
17039,484a65,7a027c,9a055f,95194f,b0014c,6e038c,70018c,840179,8d026f,8d016f,9d0061,a1005d,940069,73008b,8a185b,a60058,890173,a10f4e,a70156,970166,673262,731c6f,8f0767,a0015c,8d056b,9e065a
17041,4f525d,85046d,a60a4e,8d1f51,ad014f,600599,790184,8a0172,940069,950167,ab0053,a90054,9d0060,780086,971354,af004f,8a0172,a30c4e,a80055,92016a,653166,761c6b,940664,aa0252,980462,ab054e
17043,248c47,a00650,d10423,b93014,b80145,8f0067,8c016b,ad0150,af004e,bb033f,c1003d,cb0033,b1004d,980066,a91241,bf003f,af0748,a31d3d,c0013c,b0014c,7a344e,811765,8c076a,8a0272,70038b,7c047e
17045,533377,760682,870472,850a6e,940169,6d028e,760285,890173,93016a,8b0171,a4005a,a4005a,970067,7d0081,8f1d51,a50059,870275,a10b52,ac0051,950168,623268,731e6d,950563,9f025d,870473,a70453
17047,566344,a60050,c90331,b10943,be003f,850376,8c036e,a50257,b40247,a80451,bf003f,bb0043,b0004d,870077,a21843,bc0041,950267,ad0a46,b80046,a3015a,722d5d,842059,ad054c,b60146,a20656,bd053b
17049,3b2b98,660691,920368,632278,780283,4e03ad,670091,7e017f,890273,7c027f,93006b,9a0063,870077,6c0092,8e105f,a90055,880471,a8084e,b50048,a40158,6b3958,8a1e56,ad074a,b80144,ab044f,bf033b
17051,3e4b75,76097e,950663,7b1073,9d0160,690391,7a0282,7f027c,870274,7d027e,91006d,93006b,91006c,6a0094,851762,9b0063,7d017f,9f0658,a0005d,890074,582b79,701d70,8e066a,9d025f,900668,a80550
17053,397e47,a9044a,d20428,b3212a,af014e,6f038b,890570,a60058,b2004c,b2014b,bd0040,bb0043,ad0051,92006c,a61146,be0040,a2025a,b10d3f,ba0143,a80254,773055,871b5b,a10756,b1024b,a20358,b30546
17055,5c266a,761177,820253,644356,740486,5203a1,660692,73018a,7c0180,6f038b,7d0080,81007d,81007c,5b00a3,6d177a,890074,5d01a0,7c0979,780085,680195,412597,4e2090,700687,880174,800578,920567
17057,335359,7b146e,970853,7b3c47,98005f,5d0396,6e048c,81027b,8c0270,870274,9b0062,950069,890074,5f009f,770f77,9d0160,80027c,8a0f64,7e017e,6e008f,48298c,531b8f,6c068c,750287,610697,6d0789
17059,56148b,630992,7f0474,631684,740188,4303b7,5803a3,6f028d,7b0281,6c0190,83007b,7d0080,790085,5300ab,6d1878,880075,5c00a1,7d067b,780086,63019a,402499,3e2799,720686,80027c,6b068c,930565
17061,372e92,5a00a4,7a077d,651485,82017b,4e03ad,5e029d,70018c,7e017e,780185,8c0072,8b0073,890075,64009a,821566,9e005f,780284,970a5d,9b0162,80017c,563472,602975,8a066e,950267,850672,9c075b
17063,4a6b3f,a9064e,cc0523,a33f1b,9c0061,7a0182,860070,9c0161,a2005b,a40059,b2004b,bd0041,9d0061,82007c,97184e,b4004a,92016a,a2104c,aa0153,9b0162,633a5f,692173,850573,8f026c,7a057e,870671
17065,4f337b,750484,8b0370,700985,820378,60019c,70028c,830179,8b0271,81017b,990065,93006b,960068,72008c,861d5a,9d0060,70018c,98095c,92006b,7f007f,4d2c84,5e217e,8c066c,950266,8c086a,a60652
17067,35477c,700385,930566,841466,950068,5802a3,79007f,91026a,970165,8d026e,a80055,a1005d,9d0061,780086,991253,ac0052,8d026e,9e0b54,9f005e,7c0180,5e346a,6e216f,87076f,960266,8a046f,930566
17069,6f2067,830575,9c025f,7d067b,a40357,7b047f,7f017e,890174,970265,8d0170,8e0070,91006d,91006d,71008d,83106a,9f005e,750187,8c066b,94006a,870176,4f2985,4c3180,840872,9d0160,950464,a70551
17071,46694e,95035f,c30634,b91133,b50247,6c048d,820279,9d015f,a1005c,9b0261,a80056,a50058,990065,72008c,881164,9a0064,7f027c,920b60,880175,73008b,522d7e,561e89,700885,72018b,660493,6e038d
17073,33833d,a60b4c,c90529,b82b1b,b40248,820074,7e0179,940168,970166,960167,a60057,a60057,93006b,770087,8c135e,a2005c,8e026d,981254,92006b,7d0180,5e2c73,611a82,760781,850177,730487,790580
17075,3f6b53,9b015b,c60434,a32932,9a0063,650297,750080,9a0162,a90154,a40257,b90045,b90044,a80056,92006c,ad133d,c1013c,a60355,bb0b37,c40039,b0014d,79354d,83205b,a40653,b60146,a20556,b50543
17077,5a2f6c,89056f,980357,7d255c,9b0162,6d058c,80027b,8c0170,970066,890272,93006b,950069,8d0071,5d00a1,761572,7b0082,6b0188,70206e,860177,740188,48298b,551b8d,6c1082,6e038d,600697,68098c
17079,4f2b84,6e068a,830477,78087d,82007c,5701a6,6d048d,850178,840178,7e027d,93006b,84007a,860078,6e0090,84205a,9c035f,7e037d,a10953,ab0151,940168,5c356a,732268,9e045c,a80155,920566,b10448
