05043,27.02%, 35.28%, 62.30%,-
05045,17.56%, 40.94%, 58.50%,-
05047,17.21%, 41.03%, 58.25%,-
05049,8.98%, 45.12%, 54.09%,-
05051,26.47%, 62.53%, 36.06%,-
05053,21.22%, 38.24%, 59.47%,-
05055,28.87%, 35.22%, 64.09%,-
05057,9.35%, 44.57%, 53.91%,-
05059,9.26%, 44.96%, 54.21%,-
05061,3.55%, 47.72%, 51.27%,-
05063,0.36%, 49.82%, 49.46%,-
05065,40.15%, 29.78%, 69.93%,-
05067,46.95%, 26.14%, 73.09%,-
05069,5.44%, 45.73%, 51.17%,-
05071,5.45%, 46.84%, 52.30%,-
05073,22.46%, 36.67%, 59.12%,-
05075,18.21%, 40.12%, 58.33%,-
05077,26.47%, 34.61%, 61.09%,-
05079,35.30%, 31.89%, 67.19%,-
05081,21.84%, 37.67%, 59.51%,-
05083,5.12%, 47.17%, 52.29%,-
05085,24.40%, 36.21%, 60.61%,-
05087,7.19%, 53.54%, 46.35%,-
05089,10.61%, 44.59%, 55.20%,-
05091,10.96%, 43.13%, 54.09%,-
05093,19.71%, 38.97%, 58.68%,-
05095,13.71%, 41.72%, 55.43%,-
05097,6.51%, 52.76%, 46.25%,-
05099,28.27%, 35.30%, 63.57%,-
05101,28.02%, 63.95%, 35.92%,-
05103,29.14%, 34.68%, 63.82%,-
05105,11.27%, 43.87%, 55.14%,-
05107,15.72%, 40.72%, 56.44%,-
05109,4.20%, 47.56%, 51.76%,-
05111,28.31%, 35.25%, 63.55%,-
05113,17.34%, 58.29%, 40.95%,-
05115,9.63%, 44.94%, 54.57%,-
05117,24.06%, 37.58%, 61.64%,-
05119,4.63%, 51.10%, 46.46%,-
05121,22.33%, 38.61%, 60.94%,-
05123,5.48%, 44.87%, 50.35%,-
05125,17.28%, 40.81%, 58.09%,-
05127,13.42%, 56.47%, 43.05%,-
05129,45.41%, 72.35%, 26.94%,-
05131,15.39%, 57.36%, 41.98%,-
05133,12.73%, 43.28%, 56.01%,-
05135,17.63%, 40.31%, 57.94%,-
05137,7.44%, 46.14%, 53.58%,-
05139,15.68%, 39.75%, 55.44%,-
05141,1.32%, 49.05%, 50.38%,-
05143,22.39%, 60.87%, 38.48%,-
05145,12.37%, 43.58%, 55.94%,-
05147,23.85%, 37.08%, 60.93%,-
05149,18.48%, 40.70%, 59.18%,-
06001,5.13%, 52.40%, 47.27%,-
06003,59.44%, 79.72%, 20.28%,-
06005,1.27%, 49.16%, 50.43%,-
06007,17.32%, 58.43%, 41.11%,-
06009,16.17%, 57.91%, 41.74%,-
06011,6.52%, 53.23%, 46.71%,-
06013,2.20%, 50.98%, 48.78%,-
06015,6.67%, 53.18%, 46.51%,-
06017,7.62%, 53.60%, 45.97%,-
06019,13.12%, 43.33%, 56.44%,-
06021,4.07%, 51.96%, 47.89%,-
06023,5.51%, 52.57%, 47.06%,-
06025,12.40%, 56.05%, 43.65%,-
06027,32.72%, 66.19%, 33.47%,-
06029,2.98%, 51.31%, 48.33%,-
06031,15.17%, 42.28%, 57.45%,-
06033,30.05%, 64.84%, 34.78%,-
06035,14.74%, 42.48%, 57.22%,-
06037,11.09%, 55.38%, 44.29%,-
06039,15.46%, 42.12%, 57.58%,-
06041,32.18%, 65.94%, 33.76%,-
06043,20.88%, 60.31%, 39.43%,-
06045,14.11%, 56.94%, 42.82%,-
06047,7.79%, 45.99%, 53.78%,-
06049,6.77%, 53.21%, 46.44%,-
06051,47.81%, 73.79%, 25.99%,-
06053,19.33%, 59.54%, 40.21%,-
06055,12.28%, 55.93%, 43.66%,-
06057,19.71%, 59.69%, 39.98%,-
06059,34.50%, 66.82%, 32.31%,-
06061,7.86%, 45.89%, 53.76%,-
06063,15.88%, 41.87%, 57.75%,-
06065,24.82%, 62.16%, 37.34%,-
06067,9.63%, 45.10%, 54.73%,-
06069,19.24%, 59.53%, 40.29%,-
06071,14.06%, 56.88%, 42.83%,-
06073,29.32%, 64.47%, 35.15%,-
06075,3.53%, 51.53%, 48.01%,-
06077,9.25%, 54.52%, 45.27%,-
06079,17.36%, 58.47%, 41.11%,-
06081,22.22%, 61.04%, 38.83%,-
06083,29.64%, 64.55%, 34.91%,-
06085,18.53%, 59.09%, 40.56%,-
06087,27.42%, 63.58%, 36.16%,-
06089,11.94%, 43.84%, 55.78%,-
06091,1.43%, 50.55%, 49.13%,-
06093,0.03%, 49.79%, 49.76%,-
06095,16.42%, 41.68%, 58.10%,-
06097,23.99%, 61.92%, 37.92%,-
06099,2.45%, 48.60%, 51.05%,-
06101,26.34%, 62.79%, 36.45%,-
06103,8.00%, 53.82%, 45.82%,-
06105,1.43%, 50.42%, 48.99%,-
06107,5.33%, 52.50%, 47.17%,-
06109,4.45%, 52.12%, 47.67%,-
06111,0.13%, 49.92%, 49.80%,-
06113,3.74%, 47.99%, 51.72%,-
06115,11.84%, 55.76%, 43.92%,-
08001,5.35%, 52.23%, 46.89%,-
08003,24.94%, 62.33%, 37.39%,-
08005,26.77%, 63.11%, 36.33%,-
08007,20.00%, 59.91%, 39.91%,-
08009,19.65%, 59.63%, 39.99%,-
08011,14.50%, 57.25%, 42.75%,-
08013,34.34%, 66.89%, 32.55%,-
08014,0%,-,-,-
08015,27.35%, 63.67%, 36.33%,-
08017,23.55%, 61.70%, 38.15%,-
08019,30.20%, 64.87%, 34.67%,-
08021,59.60%, 79.46%, 19.87%,-
08023,13.22%, 42.50%, 55.72%,-
08025,24.16%, 62.05%, 37.89%,-
08027,33.79%, 66.83%, 33.04%,-
08029,29.61%, 64.71%, 35.10%,-
08031,12.71%, 55.91%, 43.21%,-
08033,21.09%, 60.38%, 39.29%,-
08035,36.61%, 68.08%, 31.47%,-
08037,15.01%, 57.36%, 42.35%,-
08039,29.65%, 64.75%, 35.10%,-
08041,18.01%, 58.46%, 40.46%,-
08043,35.08%, 67.40%, 32.31%,-
08045,26.03%, 62.90%, 36.87%,-
08047,23.47%, 61.66%, 38.18%,-
08049,42.77%, 71.33%, 28.55%,-
08051,24.66%, 62.31%, 37.65%,-
08053,53.47%, 76.73%, 23.27%,-
08055,3.92%, 47.90%, 51.82%,-
08057,33.30%, 66.59%, 33.30%,-
08059,27.91%, 63.71%, 35.80%,-
08061,29.29%, 64.64%, 35.36%,-
08063,42.14%, 70.96%, 28.82%,-
08065,2.79%, 51.31%, 48.51%,-
08067,33.67%, 66.81%, 33.14%,-
08069,43.73%, 71.77%, 28.04%,-
08071,1.83%, 50.80%, 48.96%,-
08073,22.58%, 61.25%, 38.67%,-
08075,29.26%, 64.50%, 35.25%,-
08077,25.87%, 62.79%, 36.92%,-
08079,25.75%, 62.69%, 36.94%,-
08081,37.68%, 68.80%, 31.12%,-
08083,27.81%, 63.59%, 35.77%,-
08085,24.38%, 62.04%, 37.66%,-
08087,28.55%, 64.17%, 35.62%,-
08089,23.13%, 61.53%, 38.40%,-
08091,32.43%, 65.90%, 33.47%,-
08093,41.26%, 70.58%, 29.32%,-
08095,26.74%, 63.35%, 36.61%,-
08097,24.41%, 62.15%, 37.74%,-
08099,15.31%, 57.61%, 42.30%,-
08101,6.74%, 52.34%, 45.60%,-
08103,42.98%, 71.47%, 28.49%,-
08105,32.25%, 66.04%, 33.79%,-
08107,15.28%, 57.55%, 42.26%,-
08109,16.46%, 58.03%, 41.57%,-
08111,16.76%, 58.38%, 41.62%,-
08113,15.98%, 57.86%, 41.88%,-
08115,27.35%, 63.55%, 36.21%,-
08117,29.22%, 64.61%, 35.39%,-
08119,32.83%, 66.42%, 33.58%,-
08121,30.76%, 65.20%, 34.44%,-
08123,25.71%, 62.75%, 37.04%,-
08125,28.60%, 64.26%, 35.67%,-
09001,40.37%, 70.19%, 29.81%,-
09003,16.17%, 58.09%, 41.91%,-
09005,39.83%, 69.91%, 30.09%,-
09007,29.60%, 64.80%, 35.20%,-
09009,26.04%, 63.02%, 36.98%,-
09011,22.80%, 61.40%, 38.60%,-
09013,27.09%, 63.54%, 36.46%,-
09015,19.28%, 59.64%, 40.36%,-
10001,4.98%, 52.18%, 47.20%,-
10003,11.52%, 55.65%, 44.13%,-
10005,9.61%, 54.62%, 45.01%,-
11001,0%,-,-,-
12001,7.08%, 53.54%, 46.46%,-
12003,59.54%, 20.23%, 79.77%,-
12005,26.98%, 36.51%, 63.49%,-
12007,31.86%, 34.07%, 65.93%,-
12009,43.61%, 71.81%, 28.19%,-
12011,44.90%, 72.45%, 27.55%,-
12013,50.86%, 24.57%, 75.43%,-
12015,26.21%, 63.11%, 36.89%,-
12017,1.39%, 50.69%, 49.31%,-
12019,7.33%, 53.67%, 46.33%,-
12021,19.46%, 59.73%, 40.27%,-
12023,27.62%, 36.19%, 63.81%,-
12027,3.18%, 48.41%, 51.59%,-
12029,41.92%, 29.04%, 70.96%,-
12031,0.33%, 50.17%, 49.83%,-
12033,25.58%, 37.21%, 62.79%,-
12035,16.16%, 41.92%, 58.08%,-
12037,25.31%, 37.34%, 62.66%,-
12039,26.26%, 36.87%, 63.13%,-
12041,74.20%, 12.90%, 87.10%,-
12043,4.63%, 47.69%, 52.31%,-
12045,51.76%, 24.12%, 75.88%,-
12047,52.58%, 23.71%, 76.29%,-
12049,8.65%, 45.67%, 54.33%,-
12051,3.28%, 51.64%, 48.36%,-
