statecounty,2.46%
01001,51.98%
01003,53.91%
01005,9.90%
01007,44.51%
01009,62.54%
01011,-36.38%
01013,18.61%
01015,32.56%
01017,17.46%
01019,31.86%
01021,54.22%
01023,8.22%
01025,18.46%
01027,41.53%
01029,51.38%
01031,48.47%
01033,10.82%
01035,9.17%
01037,17.00%
01039,52.62%
01041,37.80%
01043,53.35%
01045,50.12%
01047,-20.68%
01049,40.60%
01051,54.34%
01053,37.91%
01055,27.35%
01057,39.07%
01059,25.89%
01061,59.21%
01063,-59.10%
01065,-16.99%
01067,33.00%
01069,48.98%
01071,14.27%
01073,9.01%
01075,42.67%
01077,20.30%
01079,11.25%
01081,26.33%
01083,36.38%
01085,-40.64%
01087,-66.23%
01089,18.72%
01091,2.11%
01093,40.19%
01095,45.51%
01097,18.04%
01099,22.71%
01101,-1.19%
01103,39.03%
01105,-36.74%
01107,13.74%
01109,26.50%
01111,36.77%
01113,-0.23%
01115,61.88%
01117,61.57%
01119,-41.15%
01121,23.27%
01123,38.66%
01125,23.53%
01127,35.78%
01129,23.22%
01131,-35.27%
01133,56.55%
02013,
02016,
02020,
02050,
02060,
02068,
02070,
02090,
02100,
02105,
02110,
02122,
02130,
02150,
02164,
02170,
02180,
02185,
02188,
02195,
02198,
02220,
02230,
02240,
02261,
02270,
02275,
02282,
02290,
04001,-30.06%
04003,20.28%
04005,-12.82%
04007,19.30%
04009,39.94%
04011,24.55%
04012,25.87%
04013,14.61%
04015,28.13%
04017,7.60%
04019,-5.99%
04021,15.09%
04023,-19.17%
04025,23.22%
04027,15.97%
05001,9.78%
05003,8.06%
05005,21.58%
05007,37.90%
05009,34.87%
05011,-4.59%
05013,17.44%
05015,19.30%
05017,-26.66%
05019,-9.18%
05021,-8.28%
05023,22.02%
05025,15.99%
05027,16.36%
05029,0.33%
05031,7.22%
05033,32.48%
05035,-8.80%
05037,10.31%
05039,0.86%
05041,-24.14%
05043,4.96%
05045,19.02%
05047,16.09%
05049,3.07%
05051,9.20%
05053,24.83%
05055,4.82%
05057,-3.18%
05059,0.49%
05061,11.53%
05063,15.27%
05065,4.50%
05067,-14.33%
05069,-31.01%
05071,8.57%
05073,1.16%
05075,-8.96%
05077,-25.88%
05079,-5.55%
05081,-1.93%
05083,20.06%
05085,31.52%
05087,22.74%
05089,22.21%
05091,15.73%
05093,-10.40%
05095,-12.63%
05097,21.30%
05099,1.67%
05101,29.08%
05103,1.47%
05105,11.60%
05107,-27.98%
05109,20.88%
05111,-6.66%
05113,34.86%
05115,31.16%
05117,12.91%
05119,-10.82%
05121,-3.81%
05123,-19.49%
05125,27.20%
05127,25.78%
05129,29.93%
05131,24.48%
05133,10.45%
05135,11.14%
05137,16.81%
05139,19.24%
05141,9.19%
05143,12.68%
05145,29.79%
05147,-31.43%
05149,11.49%
06001,-51.89%
06003,-8.84%
06005,25.52%
06007,9.58%
06009,23.79%
06011,35.60%
06013,-25.82%
06015,15.54%
06017,23.89%
06019,15.69%
06021,35.04%
06023,-18.63%
06025,-6.05%
06027,20.21%
06029,34.01%
06031,31.67%
06033,-8.29%
06035,43.39%
06037,-27.50%
06039,29.32%
06041,-47.80%
06043,22.68%
06045,-29.74%
06047,14.29%
06049,46.70%
06051,-0.13%
06053,-21.98%
06055,-20.51%
06057,8.48%
06059,20.70%
06061,26.35%
06063,24.81%
06065,16.80%
06067,-0.23%
06069,-6.16%
06071,11.76%
06073,6.12%
06075,-67.82%
06077,7.36%
06079,7.17%
06081,-40.23%
06083,-7.95%
06085,-29.31%
06087,-48.12%
06089,35.91%
06091,30.95%
06093,22.93%
06095,-15.32%
06097,-36.28%
06099,18.25%
06101,35.34%
06103,34.41%
06105,11.95%
06107,33.28%
06109,21.50%
06111,3.66%
06113,-20.59%
06115,35.45%
08001,-2.35%
08003,2.58%
08005,3.96%
08007,25.00%
08009,54.76%
08011,25.66%
08013,-33.89%
08014,4.61%
08015,12.65%
08017,63.93%
08019,-8.32%
08021,-0.79%
08023,-34.32%
08025,35.37%
08027,37.81%
08029,38.83%
08031,-40.29%
08033,39.41%
08035,33.82%
08037,-6.54%
08039,48.88%
08041,34.62%
08043,34.44%
08045,9.18%
08047,-14.96%
08049,13.37%
08051,-15.48%
08053,19.77%
08055,1.33%
08057,53.53%
08059,5.19%
08061,60.54%
08063,56.88%
08065,-12.28%
08067,-6.68%
08069,5.20%
08071,-1.58%
08073,56.31%
08075,41.95%
08077,35.51%
08079,25.20%
08081,50.52%
08083,28.33%
08085,39.72%
