statecounty,18.22%
01001,41.82%
01003,53.54%
01005,8.54%
01007,23.21%
01009,38.22%
01011,-34.72%
01013,14.93%
01015,27.67%
01017,20.22%
01019,3.10%
01021,45.42%
01023,7.99%
01025,16.93%
01027,39.26%
01029,43.72%
01031,40.93%
01033,-7.03%
01035,12.68%
01037,18.34%
01039,44.17%
01041,25.74%
01043,29.37%
01045,51.88%
01047,-6.61%
01049,25.25%
01051,46.63%
01053,38.05%
01055,0.44%
01057,29.45%
01059,7.01%
01061,44.15%
01063,-44.42%
01065,-9.87%
01067,27.58%
01069,52.23%
01071,-6.21%
01073,19.08%
01075,34.65%
01077,8.54%
01079,-4.21%
01081,29.36%
01083,21.51%
01085,-36.90%
01087,-66.47%
01089,30.14%
01091,4.41%
01093,26.63%
01095,22.69%
01097,26.47%
01099,22.47%
01101,16.16%
01103,36.31%
01105,-2.42%
01107,13.25%
01109,27.03%
01111,33.28%
01113,-6.62%
01115,43.73%
01117,56.91%
01119,-28.39%
01121,24.23%
01123,33.57%
01125,26.84%
01127,9.52%
01129,17.94%
01131,-22.02%
01133,44.53%
02013,
02016,
02020,
02050,
02060,
02068,
02070,
02090,
02100,
02105,
02110,
02122,
02130,
02150,
02164,
02170,
02180,
02185,
02188,
02195,
02198,
02220,
02230,
02240,
02261,
02270,
02275,
02282,
02290,
04001,-12.58%
04003,25.55%
04005,20.36%
04007,13.34%
04009,25.75%
04011,-4.28%
04012,29.10%
04013,44.92%
04015,39.60%
04017,17.17%
04019,14.82%
04021,15.87%
04023,21.79%
04025,43.42%
04027,36.08%
05001,20.62%
05003,25.33%
05005,40.75%
05007,53.08%
05009,39.81%
05011,7.51%
05013,16.41%
05015,37.59%
05017,-15.27%
05019,-5.12%
05021,6.87%
05023,28.83%
05025,12.48%
05027,27.67%
05029,14.79%
05031,26.91%
05033,51.02%
05035,1.03%
05037,18.33%
05039,7.29%
05041,-3.78%
05043,12.66%
05045,23.24%
05047,28.98%
05049,11.01%
05051,28.65%
05053,19.04%
05055,13.17%
05057,19.07%
05059,-1.79%
05061,27.59%
05063,25.30%
05065,7.40%
05067,-1.72%
05069,-10.84%
05071,21.26%
05073,14.85%
05075,21.64%
05077,-9.33%
05079,-12.78%
05081,20.11%
05083,27.39%
05085,28.83%
05087,24.25%
05089,28.96%
05091,27.63%
05093,14.81%
05095,1.91%
05097,19.27%
05099,13.70%
05101,31.99%
05103,6.43%
05105,18.48%
05107,-11.75%
05109,29.67%
05111,17.90%
05113,41.70%
05115,35.23%
05117,25.03%
05119,17.55%
05121,11.88%
05123,4.96%
05125,24.52%
05127,30.94%
05129,35.85%
05131,51.35%
05133,25.80%
05135,27.42%
05137,16.59%
05139,32.65%
05141,22.99%
05143,37.26%
05145,30.68%
05147,-10.11%
05149,20.17%
06001,-18.64%
06003,15.02%
06005,24.62%
06007,27.74%
06009,29.90%
06011,32.05%
06013,9.91%
06015,19.00%
06017,31.24%
06019,9.56%
06021,40.92%
06023,4.85%
06025,25.08%
06027,42.01%
06029,31.02%
06031,28.97%
06033,11.22%
06035,23.95%
06037,10.15%
06039,21.34%
06041,-0.56%
06043,24.39%
06045,6.24%
06047,18.80%
06049,41.21%
06051,46.15%
06053,15.37%
06055,16.95%
06057,27.11%
06059,50.44%
06061,27.70%
06063,15.03%
06065,27.95%
06067,12.42%
06069,22.83%
06071,30.82%
06073,31.89%
06075,-35.91%
06077,20.37%
06079,28.71%
06081,4.96%
06083,26.75%
06085,11.16%
06087,-8.07%
06089,25.87%
06091,15.66%
06093,18.86%
06095,10.23%
06097,3.44%
06099,19.37%
06101,44.00%
06103,27.41%
06105,22.34%
06107,28.77%
06109,17.74%
06111,38.48%
06113,-3.05%
06115,28.84%
08001,21.64%
08003,26.17%
08005,45.24%
08007,44.98%
08009,52.73%
08011,20.69%
08013,11.66%
08014,
08015,34.25%
08017,48.03%
08019,32.26%
08021,3.57%
08023,-23.05%
08025,31.17%
08027,54.07%
08029,39.87%
08031,-2.32%
08033,58.12%
08035,59.83%
08037,37.21%
08039,52.09%
08041,51.11%
08043,35.53%
08045,39.23%
08047,16.68%
08049,46.90%
08051,36.40%
08053,51.21%
08055,-0.65%
08057,57.53%
08059,39.19%
08061,51.77%
08063,55.36%
08065,1.46%
08067,36.22%
08069,34.72%
08071,-10.06%
08073,47.15%
08075,45.84%
08077,40.49%
08079,47.06%
08081,48.22%
08083,47.46%
08085,42.25%
08087,44.02%
08089,27.49%
08091,42.48%
08093,43.38%
08095,43.85%
