13319,81.86%, 6.68%, 88.54%,-,-
13321,78.83%, 3.93%, 87.45%,-,-
15001,0%,-,-,-,-
15003,0%,-,-,-,-
15005,0%,-,-,-,-
15007,0%,-,-,-,-
15009,0%,-,-,-,-
16001,0.84%, 48.32%, 47.48%, 0.92%, 3.27%
16003,1.52%, 46.19%, 44.67%, 0.21%, 8.93%
16005,15.42%, 40.10%, 55.52%, 0.33%, 4.05%
16007,11.91%, 43.44%, 55.36%, 1.20%,-
16009,16.46%, 35.06%, 51.52%, 0.79%, 12.64%
16011,9.68%, 43.34%, 53.02%, 0.30%, 3.33%
16013,18.43%, 37.88%, 56.31%, 0.49%, 5.32%
16015,21.33%, 35.84%, 57.17%, 0.82%, 6.16%
16017,15.20%, 36.76%, 51.96%, 0.67%, 10.61%
16019,14.50%, 41.62%, 56.13%, 0.22%, 2.04%
16021,4.05%, 44.07%, 48.12%, 0.52%, 7.30%
16023,0%,-,-,-,-
16025,0%,-,-,-,-
16027,10.13%, 39.84%, 49.98%,-, 7.20%
16029,0%,-,-,-,-
16031,9.49%, 40.55%, 50.05%, 0.52%, 8.88%
16033,0%,-,-,-,-
16035,9.09%, 47.37%, 38.28%, 0.68%, 13.66%
16037,30.16%, 32.22%, 62.38%, 0.92%, 4.47%
16039,24.08%, 35.53%, 59.61%, 0.43%, 4.43%
16041,13.20%, 42.77%, 55.97%, 1.26%,-
16043,22.88%, 36.35%, 59.23%, 0.15%, 4.26%
16045,12.63%, 39.47%, 52.11%, 0.74%, 7.68%
16047,0.17%, 47.58%, 47.41%, 0.78%, 4.22%
16049,8.19%, 41.56%, 49.76%, 0.55%, 8.13%
16051,22.50%, 36.44%, 58.94%, 0.40%, 4.22%
16053,0%,-,-,-,-
16055,1.78%, 42.68%, 44.46%, 1.74%, 11.12%
16057,0.55%, 44.99%, 45.54%,-, 7.05%
16059,18.95%, 38.38%, 57.32%, 0.11%, 4.19%
16061,15.43%, 39.28%, 54.71%, 0.87%, 5.14%
16063,1.60%, 48.59%, 46.99%, 0.30%, 4.12%
16065,9.47%, 44.85%, 54.32%, 0.83%,-
16067,6.47%, 36.22%, 42.69%, 0.79%, 20.31%
16069,19.46%, 37.00%, 56.46%, 1.37%, 5.17%
16071,12.12%, 43.28%, 55.40%, 1.32%,-
16073,12.32%, 40.44%, 52.76%, 1.23%, 5.58%
16075,0%,-,-,-,-
16077,2.55%, 47.41%, 49.95%, 0.32%, 2.31%
16079,25.21%, 33.90%, 59.11%, 0.22%, 6.76%
16081,5.43%, 46.43%, 51.86%, 1.71%,-
16083,11.57%, 40.03%, 51.60%, 0.68%, 7.69%
16085,0%,-,-,-,-
16087,7.39%, 44.43%, 51.83%, 0.60%, 3.13%
17001,8.99%, 44.23%, 53.22%, 2.54%,-
17003,15.31%, 56.76%, 41.45%, 1.79%,-
17005,14.51%, 54.01%, 39.50%, 0.63%,-
17007,59.45%, 77.58%, 18.13%, 1.44%, 2.85%
17009,27.93%, 34.54%, 62.47%, 0.37%,-
17011,16.56%, 56.20%, 39.64%, 1.87%,-
17013,0.54%, 48.40%, 48.94%, 2.65%,-
17015,37.50%, 67.00%, 29.51%, 1.45%,-
17017,15.99%, 39.51%, 55.49%, 2.08%,-
17019,19.88%, 57.82%, 37.94%, 1.07%,-
17021,6.75%, 44.12%, 50.87%, 0.17%, 2.68%
17023,3.59%, 47.25%, 50.84%, 1.91%,-
17025,3.97%, 50.43%, 46.46%, 3.11%,-
17027,9.68%, 42.59%, 52.27%, 1.38%, 3.76%
17029,3.31%, 50.83%, 47.51%, 1.66%,-
17031,6.61%, 51.20%, 44.59%, 0.39%, 3.82%
17033,4.42%, 46.28%, 50.71%, 3.01%,-
17035,1.36%, 48.20%, 49.56%, 2.24%,-
17037,46.56%, 71.29%, 24.72%, 1.69%, 2.31%
17039,0.87%, 47.89%, 48.76%, 1.12%,-
17041,9.10%, 52.17%, 43.07%, 1.79%,-
17043,31.35%, 62.84%, 31.49%, 0.07%, 2.47%
17045,4.64%, 46.37%, 51.01%, 2.62%,-
17047,33.91%, 65.39%, 31.48%, 0.11%,-
17049,16.64%, 40.36%, 57.00%, 2.64%,-
17051,3.09%, 46.55%, 49.65%, 3.80%,-
17053,37.14%, 66.31%, 29.16%, 1.85%,-
17055,0.35%, 46.42%, 46.77%, 1.68%, 5.13%
17057,5.23%, 48.50%, 43.28%, 2.37%, 5.85%
17059,18.38%, 39.03%, 57.41%, 3.56%,-
17061,28.80%, 35.60%, 64.40%,-,-
17063,35.45%, 66.37%, 30.91%, 2.72%,-
17065,5.78%, 46.26%, 52.05%, 1.69%,-
17067,8.41%, 43.95%, 52.36%, 1.20%,-
17069,5.64%, 51.68%, 46.03%, 2.29%,-
17071,21.22%, 58.50%, 37.28%, 1.46%,-
17073,35.48%, 65.42%, 29.94%, 1.65%, 2.98%
17075,25.34%, 61.10%, 35.76%, 0.68%,-
17077,10.20%, 54.09%, 43.89%, 2.01%,-
17079,10.79%, 43.36%, 54.15%, 2.50%,-
17081,5.05%, 46.35%, 51.40%, 2.25%,-
17083,7.00%, 45.34%, 52.34%, 2.32%,-
17085,23.57%, 59.98%, 36.40%, 1.56%,-
17087,27.74%, 62.58%, 34.84%, 2.58%,-
17089,39.70%, 67.71%, 28.01%, 1.70%, 2.57%
17091,26.44%, 62.28%, 35.84%, 1.88%,-
17093,52.47%, 75.38%, 22.91%, 1.70%,-
17095,22.26%, 58.82%, 36.55%, 0.04%, 2.34%
17097,38.69%, 66.95%, 28.26%, 1.08%, 3.71%
17099,16.54%, 56.62%, 40.08%, 0.96%, 2.33%
17101,5.67%, 44.47%, 50.14%, 1.89%,-
17103,31.22%, 63.95%, 32.73%, 1.21%,-
17105,19.98%, 58.64%, 38.66%, 0.60%,-
17107,1.68%, 48.26%, 46.58%, 0.12%, 2.52%
17109,10.72%, 53.08%, 42.36%, 1.87%,-
17111,45.85%, 72.00%, 26.15%, 1.84%,-
17113,11.68%, 53.22%, 41.54%, 1.62%,-
17115,10.64%, 52.90%, 42.25%, 0.13%, 2.39%
17117,5.59%, 43.64%, 49.24%, 1.77%, 5.36%
17119,3.66%, 49.82%, 46.16%, 0.93%, 3.09%
17121,9.71%, 42.99%, 52.70%, 1.48%, 2.84%
17123,15.38%, 55.83%, 40.45%, 3.71%,-
17125,12.00%, 42.43%, 54.43%, 0.78%,-
17127,50.54%, 73.76%, 23.22%, 0.83%,-
17129,0.07%, 48.45%, 48.38%, 3.17%,-
17131,20.85%, 58.93%, 38.08%, 0.79%,-
17133,14.52%, 56.91%, 42.39%, 0.71%,-
17135,5.30%, 44.65%, 49.94%, 1.57%, 3.84%
17137,2.88%, 50.25%, 47.37%, 2.39%,-
17139,6.70%, 44.95%, 51.65%, 0.93%,-
17141,44.21%, 70.30%, 26.10%, 0.60%,-
17143,0.27%, 48.38%, 48.65%, 2.98%,-
17145,3.64%, 49.70%, 46.07%, 2.01%,-
17147,13.61%, 55.49%, 41.88%, 2.63%,-
17149,13.38%, 41.35%, 54.73%, 3.91%,-
17151,42.36%, 70.14%, 27.78%, 2.09%,-
17153,27.67%, 62.72%, 35.05%, 2.22%,-
17155,28.52%, 62.48%, 33.97%, 3.55%,-
17157,1.01%, 49.06%, 48.04%, 2.90%,-
17159,6.62%, 45.09%, 51.70%, 3.21%,-
17161,17.28%, 53.17%, 35.89%, 1.55%, 9.39%
17163,1.05%, 47.70%, 48.75%, 1.07%, 2.48%
17165,8.09%, 50.49%, 42.41%, 1.47%, 5.63%
17167,7.27%, 51.65%, 44.38%, 1.50%, 2.47%
17169,12.77%, 41.57%, 54.34%, 0.64%,-
17171,7.12%, 45.72%, 52.84%, 1.44%,-
17173,11.56%, 42.61%, 54.18%, 0.63%,-
17175,34.52%, 66.57%, 32.05%, 1.38%,-
17177,21.38%, 58.39%, 37.00%, 1.68%, 2.93%
17179,0.51%, 47.56%, 48.07%, 1.94%, 2.43%
17181,24.10%, 37.11%, 61.22%, 1.67%,-
17183,7.59%, 50.25%, 42.66%, 1.94%,-
17185,10.83%, 42.41%, 53.24%, 1.44%,-
17187,16.10%, 56.44%, 40.33%, 3.23%,-
17189,24.38%, 60.95%, 36.57%, 2.49%,-
17191,4.25%, 50.99%, 46.74%, 2.26%,-
17193,9.83%, 43.76%, 53.59%, 2.64%,-
17195,42.78%, 69.24%, 26.46%, 0.97%,-
17197,26.77%, 62.59%, 35.82%, 1.59%,-
17199,10.90%, 53.50%, 42.61%, 0.87%, 3.02%
17201,37.97%, 65.04%, 27.07%, 1.60%, 6.28%
17203,7.99%, 52.22%, 44.23%, 1.20%,-
18001,22.13%, 36.83%, 58.96%, 0.70%,-
18003,3.16%, 46.03%, 42.87%, 2.35%, 4.54%
18005,2.21%, 47.08%, 49.29%, 1.55%,-
18007,10.71%, 54.17%, 43.46%, 2.37%,-
18009,7.34%, 43.04%, 50.38%, 0.35%, 2.83%
18011,2.54%, 46.97%, 49.51%, 3.52%,-
18013,33.86%, 31.72%, 65.58%, 2.70%,-
18015,1.33%, 49.09%, 47.75%, 0.82%,-
18017,2.52%, 47.08%, 49.60%, 3.32%,-
18019,5.80%, 46.15%, 51.95%, 1.91%,-
18021,4.60%, 42.82%, 47.42%, 2.00%, 7.76%
18023,0.32%, 47.76%, 48.07%, 1.76%,-
18025,10.49%, 41.05%, 51.54%, 2.22%,-
18027,0.72%, 47.56%, 46.84%, 2.47%, 3.13%
18029,12.59%, 42.18%, 54.78%, 3.04%,-
18031,6.49%, 51.39%, 44.90%, 1.65%,-
18033,7.12%, 43.53%, 50.65%, 0.29%, 2.04%
18035,7.07%, 50.24%, 43.18%, 0.49%, 3.14%
18037,33.96%, 32.07%, 66.02%, 1.91%,-
18039,0.98%, 45.21%, 44.22%, 0.44%, 5.47%
18041,6.24%, 51.51%, 45.26%, 3.23%,-
18043,8.93%, 43.99%, 52.92%, 3.09%,-
18045,3.62%, 48.36%, 44.74%, 1.78%, 2.39%
18047,23.19%, 37.24%, 60.42%, 2.34%,-
18049,1.97%, 48.72%, 46.75%, 2.03%,-
18051,2.42%, 45.84%, 48.26%, 0.42%, 2.58%
18053,1.66%, 43.38%, 41.72%, 0.59%, 7.30%
18055,1.25%, 43.33%, 44.59%, 0.55%, 9.31%
18057,15.97%, 54.78%, 38.81%, 1.39%,-
18059,12.46%, 41.56%, 54.02%, 1.19%,-
18061,6.19%, 44.97%, 51.15%, 1.77%,-
18063,10.34%, 53.13%, 42.79%, 2.02%,-
18065,9.42%, 50.01%, 40.59%, 2.08%, 3.02%
18067,8.36%, 47.38%, 39.02%, 0.74%, 8.33%
18069,0.88%, 45.73%, 46.60%, 2.20%,-
18071,14.94%, 40.65%, 55.59%, 1.43%,-
18073,14.36%, 56.50%, 42.14%, 1.36%,-
18075,0.08%, 46.49%, 46.41%, 1.84%,-
18077,2.92%, 49.76%, 46.84%, 1.30%,-
18079,2.93%, 50.01%, 47.08%, 2.90%,-
18081,11.85%, 42.32%, 54.17%, 3.50%,-
18083,5.06%, 42.28%, 47.34%, 2.25%, 8.12%
18085,7.35%, 51.18%, 43.83%, 2.05%,-
18087,12.32%, 54.09%, 41.77%, 1.57%,-
18089,13.75%, 55.00%, 41.25%, 1.05%, 2.70%
18091,3.95%, 50.29%, 46.33%, 1.27%, 2.11%
18093,9.72%, 52.55%, 42.83%, 1.23%, 3.39%
18095,3.70%, 41.96%, 45.66%, 0.75%, 8.89%
18097,7.16%, 51.50%, 44.34%, 1.35%, 2.81%
18099,5.72%, 44.64%, 50.36%, 1.63%,-
18101,0.48%, 48.93%, 49.41%, 1.66%,-
18103,5.91%, 43.16%, 49.07%, 1.18%, 3.86%
18105,3.93%, 50.31%, 46.38%, 3.32%,-
18107,2.22%, 49.36%, 47.15%, 3.49%,-
18109,4.27%, 50.06%, 45.79%, 4.15%,-
18111,3.42%, 47.58%, 44.16%, 2.90%,-
18113,5.23%, 51.33%, 46.10%, 2.57%,-
18115,2.78%, 47.46%, 50.24%, 2.31%,-
18117,8.32%, 52.94%, 44.62%, 2.43%,-
18119,6.40%, 44.67%, 51.07%, 1.58%, 2.68%
18121,5.02%, 48.52%, 43.50%, 0.58%, 3.96%
18123,8.37%, 45.11%, 53.48%, 1.41%,-
18125,0.86%, 46.71%, 47.57%, 1.70%, 4.02%
18127,21.18%, 59.22%, 38.04%, 2.74%,-
18129,11.83%, 42.97%, 54.80%, 2.23%,-
18131,2.76%, 46.79%, 44.03%, 2.73%,-
18133,9.03%, 43.28%, 52.31%, 2.08%, 2.33%
18135,18.38%, 54.31%, 35.93%, 2.72%,-
18137,2.54%, 49.88%, 47.34%, 2.79%,-
18139,6.61%, 51.22%, 44.60%, 1.41%,-
18141,9.45%, 43.02%, 52.47%, 0.15%,-
18143,13.93%, 41.99%, 55.92%, 2.09%,-
18145,9.37%, 42.90%, 52.27%, 1.58%,-
18147,4.42%, 50.34%, 45.92%, 1.34%,-
18149,7.28%, 52.21%, 44.93%, 2.86%,-
18151,20.79%, 50.72%, 29.93%, 0.21%, 13.78%
18153,16.75%, 35.24%, 51.99%, 1.09%, 8.94%
18155,8.42%, 44.05%, 52.47%, 1.38%,-
18157,12.58%, 54.73%, 42.15%, 3.13%,-
18159,3.58%, 45.32%, 48.90%, 1.53%,-
18161,9.08%, 52.95%, 43.87%, 1.17%,-
18163,0.30%, 47.52%, 47.81%, 1.25%, 3.42%
18165,4.42%, 43.61%, 39.19%, 0.07%, 12.90%
18167,9.92%, 39.71%, 49.63%, 0.91%, 7.45%
18169,8.91%, 50.37%, 41.46%, 0.71%, 3.63%
18171,27.47%, 61.67%, 34.20%, 1.86%,-
18173,3.07%, 48.41%, 45.34%, 3.03%,-
18175,12.42%, 42.80%, 55.23%, 1.97%,-
18177,9.37%, 51.84%, 42.46%, 0.63%, 2.50%
18179,18.77%, 37.26%, 56.03%, 1.26%,-
18181,3.73%, 50.66%, 46.93%, 2.41%,-
18183,6.51%, 44.69%, 51.19%, 0.65%,-
19001,8.49%, 53.87%, 45.38%, 0.76%,-
19003,1.29%, 50.20%, 48.91%, 0.90%,-
19005,16.76%, 57.97%, 41.21%, 0.82%,-
19007,12.87%, 52.43%, 39.55%, 0.76%, 7.26%
19009,11.75%, 55.61%, 43.86%, 0.53%,-
19011,10.75%, 54.16%, 43.41%, 2.43%,-
19013,21.76%, 59.34%, 37.58%, 0.90%, 2.17%
19015,10.94%, 52.41%, 41.47%, 1.58%, 4.54%
19017,40.34%, 69.77%, 29.43%, 0.81%,-
19019,24.55%, 61.79%, 37.24%, 0.97%,-
19021,16.58%, 57.38%, 40.80%, 1.82%,-
19023,46.45%, 72.45%, 26.00%, 1.54%,-
19025,19.51%, 58.34%, 38.84%, 2.82%,-
19027,7.12%, 53.10%, 45.98%, 0.93%,-
19029,20.80%, 59.75%, 38.95%, 1.30%,-
19031,28.14%, 63.56%, 35.42%, 1.02%,-
19033,21.12%, 59.28%, 38.16%, 2.57%,-
19035,2.08%, 48.26%, 50.34%, 1.41%,-
19037,8.10%, 53.61%, 45.51%, 0.88%,-
19039,12.14%, 55.10%, 42.96%, 1.94%,-
19041,13.94%, 55.41%, 41.47%, 0.60%, 2.52%
19043,16.64%, 57.54%, 40.90%, 1.56%,-
19045,16.98%, 56.61%, 39.62%, 0.81%, 2.95%
19047,17.70%, 58.27%, 40.57%, 1.16%,-
19049,7.31%, 52.37%, 45.05%, 2.58%,-
19051,10.02%, 44.14%, 54.16%, 1.70%,-
19053,3.60%, 47.45%, 51.05%, 1.50%,-
19055,35.32%, 66.78%, 31.47%, 1.75%,-
19057,3.65%, 49.51%, 45.86%, 1.13%, 3.50%
19059,16.32%, 57.24%, 40.93%, 1.83%,-
19061,2.38%, 47.22%, 49.60%, 0.13%, 3.04%
19063,26.56%, 62.37%, 35.81%, 1.81%,-
19065,24.52%, 60.81%, 36.30%, 0.69%, 2.20%
19067,35.40%, 66.10%, 30.70%, 0.76%, 2.43%
19069,55.58%, 77.24%, 21.66%, 1.10%,-
19071,9.04%, 44.38%, 53.42%, 2.20%,-
19073,23.09%, 60.85%, 37.75%, 1.40%,-
19075,35.15%, 67.23%, 32.08%, 0.70%,-
19077,12.20%, 55.30%, 43.10%, 1.60%,-
19079,44.66%, 70.94%, 26.28%, 2.78%,-
19081,30.35%, 64.43%, 34.08%, 1.49%,-
19083,37.64%, 67.72%, 30.07%, 2.21%,-
19085,5.66%, 45.88%, 51.54%, 2.58%,-
19087,17.42%, 57.99%, 40.57%, 1.43%,-
19089,0.06%, 48.86%, 48.80%, 2.35%,-
19091,34.50%, 66.69%, 32.19%, 1.11%,-
19093,6.08%, 51.12%, 45.04%, 0.51%, 3.33%
19095,16.81%, 57.90%, 41.10%, 1.00%,-
19097,7.21%, 52.63%, 45.42%, 1.95%,-
19099,2.89%, 47.08%, 49.97%, 0.81%, 2.15%
19101,10.91%, 54.61%, 43.70%, 1.69%,-
19103,14.77%, 42.23%, 57.00%, 0.77%,-
19105,18.16%, 58.62%, 40.47%, 0.91%,-
19107,6.21%, 52.18%, 45.97%, 1.85%,-
19109,20.25%, 59.63%, 39.38%, 0.99%,-
19111,4.68%, 51.18%, 46.50%, 2.32%,-
19113,14.11%, 55.67%, 41.56%, 2.77%,-
19115,26.39%, 62.26%, 35.88%, 1.86%,-
19117,3.90%, 47.91%, 44.01%, 1.38%, 6.70%
19119,21.16%, 59.78%, 38.62%, 1.60%,-
19121,4.38%, 51.26%, 46.88%, 1.86%,-
19123,0.12%, 48.14%, 48.26%, 1.56%,-
19125,11.08%, 42.90%, 53.98%, 0.59%, 2.53%
19127,25.42%, 60.32%, 34.90%, 1.53%, 3.24%
19129,3.17%, 50.58%, 47.41%, 2.01%,-
19131,30.50%, 64.38%, 33.88%, 1.74%,-
19133,3.58%, 47.87%, 51.45%, 0.67%,-
19135,1.03%, 45.15%, 44.11%, 1.24%, 9.50%
19137,23.33%, 60.33%, 37.01%, 0.54%, 2.12%
19139,17.05%, 54.25%, 37.20%, 0.64%, 7.91%
19141,6.08%, 52.53%, 46.45%, 1.01%,-
19143,17.72%, 58.05%, 40.33%, 1.62%,-
19145,25.34%, 60.87%, 35.53%, 1.44%, 2.16%
19147,1.10%, 48.49%, 49.59%, 1.92%,-
19149,8.13%, 53.14%, 45.01%, 1.85%,-
19151,4.26%, 51.29%, 47.04%, 1.67%,-
19153,4.19%, 45.81%, 50.00%, 1.10%, 3.10%
19155,2.16%, 47.83%, 49.99%, 2.19%,-
19157,18.13%, 57.39%, 39.26%, 1.27%, 2.07%
19159,12.22%, 55.46%, 43.23%, 1.31%,-
19161,11.45%, 55.03%, 43.58%, 1.39%,-
19163,21.10%, 56.39%, 35.29%, 0.58%, 7.74%
19165,4.05%, 47.50%, 51.55%, 0.95%,-
19167,4.87%, 51.89%, 47.03%, 1.08%,-
19169,34.67%, 66.18%, 31.51%, 2.31%,-
19171,8.53%, 53.37%, 44.85%, 1.78%,-
19173,10.94%, 54.70%, 43.75%, 1.55%,-
19175,1.58%, 49.95%, 48.37%, 1.68%,-
19177,6.82%, 52.52%, 45.69%, 1.79%,-
19179,4.38%, 47.65%, 43.28%, 0.55%, 8.52%
19181,6.51%, 52.21%, 45.70%, 2.08%,-
19183,12.21%, 55.31%, 43.10%, 1.59%,-
19185,0.03%, 48.68%, 48.65%, 2.67%,-
19187,9.85%, 53.50%, 43.66%, 0.78%, 2.06%
19189,48.06%, 72.92%, 24.86%, 2.21%,-
19191,18.51%, 57.87%, 39.36%, 0.34%, 2.43%
19193,20.76%, 38.61%, 59.38%, 2.01%,-
19195,43.19%, 70.44%, 27.25%, 2.31%,-
19197,38.43%, 68.22%, 29.79%, 1.99%,-
20001,0.88%, 47.78%, 46.90%, 1.22%, 4.10%
20003,6.50%, 43.95%, 50.45%, 1.42%, 4.18%
20005,0.11%, 48.61%, 48.72%, 2.67%,-
20007,10.77%, 40.97%, 51.74%,-, 4.32%
20009,6.17%, 44.46%, 50.63%, 1.65%, 3.26%
20011,20.51%, 37.58%, 58.09%, 0.96%, 3.37%
20013,9.62%, 52.86%, 43.25%, 1.54%, 2.35%
20015,7.57%, 43.16%, 50.73%,-, 3.54%
20017,7.42%, 44.14%, 51.56%, 1.69%, 2.60%
20019,8.29%, 49.69%, 41.40%, 0.69%, 8.22%
20021,15.87%, 37.55%, 53.41%, 1.00%, 8.04%
20023,18.44%, 31.78%, 50.22%,-, 11.30%
20025,23.64%, 34.39%, 58.03%,-, 3.11%
20027,1.06%, 47.70%, 46.63%, 1.65%, 4.02%
20029,13.45%, 39.92%, 53.37%,-, 2.63%
20031,5.24%, 45.57%, 50.81%, 0.99%, 2.62%
20033,12.16%, 38.55%, 50.71%,-, 5.85%
20035,5.51%, 43.87%, 49.37%, 1.69%, 5.07%
20037,5.38%, 38.12%, 43.50%, 0.70%, 17.69%
20039,39.22%, 27.73%, 66.95%, 1.29%, 4.02%
20041,6.79%, 45.06%, 51.85%, 3.09%,-
20043,18.69%, 58.05%, 39.36%, 2.59%,-
20045,12.36%, 53.87%, 41.52%, 1.85%,-
20047,9.62%, 40.80%, 50.42%,-, 3.17%
20049,7.05%, 43.94%, 50.99%, 1.02%, 4.05%
20051,31.85%, 32.87%, 64.72%, 2.41%,-
20053,0.22%, 48.33%, 48.11%, 3.55%,-
20055,4.56%, 42.75%, 47.31%,-, 6.39%
20057,12.19%, 40.29%, 52.47%,-, 3.19%
20059,2.83%, 45.17%, 47.99%,-, 3.53%
20061,0.25%, 48.20%, 48.45%, 0.64%, 2.70%
20063,13.73%, 40.07%, 53.81%,-, 3.43%
20065,20.17%, 35.63%, 55.79%, 1.12%, 7.47%
20067,1.78%, 44.54%, 46.33%,-, 7.13%
20069,13.42%, 38.66%, 52.08%,-, 5.27%
20071,8.71%, 43.57%, 34.85%,-, 14.32%
20073,0.24%, 48.28%, 48.03%, 0.86%, 2.83%
20075,0.95%, 44.05%, 45.00%,-, 8.71%
20077,17.42%, 36.79%, 54.22%,-, 3.99%
20079,4.90%, 48.98%, 44.08%,-, 4.67%
20081,14.74%, 36.20%, 50.95%,-, 8.32%
20083,13.08%, 37.45%, 50.53%,-, 2.99%
20085,8.31%, 53.43%, 45.12%, 1.46%,-
20087,4.06%, 50.49%, 46.44%, 3.07%,-
20089,15.27%, 39.84%, 55.11%, 1.78%,-
20091,2.04%, 47.68%, 49.72%, 2.59%,-
20093,4.04%, 45.29%, 41.25%,-, 9.18%
20095,14.87%, 38.26%, 53.13%,-, 3.38%
20097,2.50%, 40.97%, 43.47%, 1.82%,-
20099,8.74%, 42.61%, 51.35%, 0.79%, 5.25%
20101,26.15%, 32.07%, 58.22%,-, 7.16%
20103,3.83%, 45.46%, 49.29%, 0.85%, 4.40%
20105,9.90%, 43.55%, 53.45%, 2.99%,-
20107,3.89%, 45.47%, 49.36%, 0.86%, 4.31%
20109,8.31%, 42.05%, 50.36%,-, 4.97%
20111,13.08%, 40.28%, 53.36%,-, 3.41%
20113,0.86%, 47.61%, 46.75%,-, 2.98%
20115,10.01%, 52.14%, 42.13%, 1.59%, 4.14%
20117,3.35%, 50.08%, 46.74%, 1.16%, 2.02%
20119,0.18%, 44.96%, 45.15%,-, 3.28%
20121,13.00%, 41.74%, 54.74%, 0.83%, 2.69%
20123,13.46%, 41.42%, 54.88%, 1.34%, 2.35%
20125,10.98%, 41.45%, 52.44%, 1.14%, 4.97%
20127,5.75%, 45.73%, 51.48%, 2.80%,-
20129,5.45%, 42.41%, 47.85%,-, 5.34%
20131,0.16%, 49.19%, 49.03%, 1.78%,-
20133,9.07%, 43.87%, 52.94%, 0.62%, 2.58%
20135,11.61%, 37.62%, 49.23%,-, 7.18%
20137,26.73%, 34.28%, 61.01%, 1.04%, 3.67%
20139,6.00%, 44.69%, 50.69%, 1.22%, 3.40%
20141,9.29%, 42.29%, 51.58%, 1.61%,-
20143,14.06%, 40.55%, 54.61%,-, 2.36%
20145,16.33%, 38.72%, 55.05%,-, 3.10%
20147,11.81%, 41.84%, 53.65%, 1.77%, 2.75%
20149,12.89%, 55.66%, 42.77%, 1.57%,-
20151,16.40%, 37.93%, 54.34%,-, 2.71%
20153,20.43%, 35.05%, 55.48%,-, 7.20%
20155,1.25%, 46.05%, 44.80%,-, 6.31%
20157,13.35%, 41.65%, 55.00%, 1.23%, 2.12%
20159,5.25%, 42.62%, 47.86%,-, 3.21%
20161,10.77%, 52.34%, 41.57%, 1.37%, 4.71%
20163,18.26%, 38.29%, 56.54%,-, 2.62%
20165,8.69%, 41.66%, 50.34%,-, 5.89%
20167,1.87%, 48.88%, 47.01%, 1.92%,-
20169,9.51%, 43.25%, 52.76%, 1.55%, 2.44%
20171,21.35%, 33.15%, 54.50%,-, 8.76%
20173,9.55%, 41.79%, 51.34%,-, 3.33%
20175,21.74%, 34.52%, 56.26%,-, 4.94%
20177,13.76%, 54.90%, 41.14%, 1.75%, 2.22%
20179,21.16%, 37.49%, 58.66%, 1.13%, 2.71%
20181,32.52%, 30.83%, 63.35%, 1.22%, 4.61%
20183,13.02%, 41.08%, 54.10%,-, 2.76%
20185,7.76%, 41.87%, 49.63%,-, 4.02%
20187,2.48%, 44.55%, 42.08%,-, 5.45%
20189,21.83%, 33.48%, 55.31%,-, 3.94%
20191,13.90%, 39.37%, 53.27%,-, 4.42%
20193,31.88%, 31.15%, 63.03%, 0.92%, 4.90%
20195,11.01%, 42.07%, 53.08%, 1.55%, 3.30%
20197,20.86%, 58.95%, 38.10%, 2.95%,-
20199,12.02%, 39.48%, 51.50%, 0.83%, 8.19%
20201,6.18%, 51.72%, 45.54%, 2.75%,-
20203,2.08%, 44.04%, 46.12%,-, 5.96%
20205,7.38%, 41.81%, 49.18%, 1.22%, 7.78%
20207,1.74%, 48.21%, 46.48%, 1.14%, 4.17%
20209,12.04%, 41.86%, 53.89%, 1.15%, 3.10%
21001,5.29%, 52.43%, 47.14%, 0.42%,-
21003,13.05%, 56.03%, 42.98%, 0.99%,-
21005,17.45%, 40.76%, 58.21%, 1.03%,-
21007,50.97%, 23.05%, 74.02%, 0.43%, 2.50%
21009,15.42%, 41.81%, 57.24%, 0.95%,-
21011,13.71%, 42.77%, 56.48%, 0.75%,-
21013,40.86%, 69.67%, 28.80%, 1.53%,-
21015,57.97%, 20.84%, 78.81%, 0.35%,-
21017,11.14%, 44.04%, 55.18%, 0.77%,-
21019,2.52%, 50.20%, 47.68%, 2.12%,-
21021,15.62%, 41.83%, 57.45%, 0.73%,-
21023,21.04%, 38.33%, 59.37%, 2.30%,-
21025,13.14%, 43.09%, 56.23%, 0.68%,-
21027,7.87%, 53.23%, 45.35%, 1.42%,-
21029,29.12%, 35.27%, 64.39%, 0.34%,-
21031,35.59%, 67.34%, 31.75%, 0.90%,-
21033,2.00%, 50.01%, 48.01%, 1.97%,-
21035,51.14%, 22.73%, 73.88%, 0.40%, 2.99%
21037,11.72%, 41.90%, 53.62%, 0.71%, 3.77%
21039,52.72%, 22.61%, 75.33%, 2.06%,-
21041,52.88%, 23.15%, 76.03%, 0.82%,-
21043,17.93%, 58.48%, 40.55%, 0.98%,-
21045,17.88%, 58.37%, 40.49%, 1.14%,-
21047,11.40%, 55.11%, 43.71%, 1.18%,-
21049,20.26%, 39.45%, 59.71%, 0.84%,-
21051,46.78%, 73.21%, 26.43%, 0.35%,-
21053,53.30%, 76.23%, 22.93%, 0.85%,-
21055,10.30%, 54.50%, 44.20%, 1.31%,-
21057,35.94%, 67.60%, 31.67%, 0.73%,-
21059,13.77%, 42.60%, 56.37%, 1.03%,-
21061,17.60%, 58.34%, 40.74%, 0.92%,-
21063,37.11%, 31.12%, 68.23%, 0.65%,-
21065,12.62%, 55.93%, 43.30%, 0.77%,-
21067,7.36%, 45.95%, 53.30%, 0.75%,-
21069,9.81%, 44.60%, 54.41%, 1.00%,-
