statecounty,"7,218,283","6,358,149"
13037,0,0
13039,0,0
13043,0,0
13045,0,0
13047,0,0
13049,0,0
13051,0,0
13053,0,0
13055,0,0
13057,0,0
13059,0,0
13061,0,0
13063,0,0
13065,0,0
13067,0,0
13069,0,0
13071,0,0
13073,0,0
13075,0,0
13077,0,0
13079,0,0
13081,0,0
13083,0,0
13085,0,0
13087,0,0
13089,0,0
13091,0,0
13093,0,0
13095,0,0
13097,0,0
13099,0,0
13101,0,0
13103,0,0
13105,0,0
13107,0,0
13109,0,0
13111,0,0
13113,0,0
13115,0,0
13117,0,0
13119,0,0
13121,0,0
13123,0,0
13125,0,0
13127,0,0
13129,0,0
13131,0,0
13133,0,0
13135,0,0
13137,0,0
13139,0,0
13141,0,0
13143,0,0
13145,0,0
13147,0,0
13149,0,0
13151,0,0
13153,0,0
13155,0,0
13157,0,0
13159,0,0
13161,0,0
13163,0,0
13165,0,0
13167,0,0
13169,0,0
13171,0,0
13173,0,0
13175,0,0
13177,0,0
13179,0,0
13181,0,0
13183,0,0
13185,0,0
13187,0,0
13189,0,0
13191,0,0
13193,0,0
13195,0,0
13197,0,0
13199,0,0
13201,0,0
13205,0,0
13207,0,0
13209,0,0
13211,0,0
13213,0,0
13215,0,0
13217,0,0
13219,0,0
13221,0,0
13223,0,0
13225,0,0
13227,0,0
13229,0,0
13231,0,0
13233,0,0
13235,0,0
13237,0,0
13239,0,0
13241,0,0
13243,0,0
13245,0,0
13247,0,0
13249,0,0
13251,0,0
13253,0,0
13255,0,0
13257,0,0
13259,0,0
13261,0,0
13263,0,0
13265,0,0
13267,0,0
13269,0,0
13271,0,0
13273,0,0
13275,0,0
13277,0,0
13279,0,0
13281,0,0
13283,0,0
13285,0,0
13287,0,0
13289,0,0
13291,0,0
13293,0,0
13295,0,0
13297,0,0
13299,0,0
13301,0,0
13303,0,0
13305,0,0
13307,0,0
13309,0,0
13311,0,0
13313,0,0
13315,0,0
13317,0,0
13319,0,0
13321,"34,260","4,568"
15001,0,0
15003,0,0
15005,0,0
15007,0,0
15009,0,0
16001, 43.37%,"2,706"
16003,0,0
16005, 48.42%,"1,684"
16007, 49.48%,"1,077"
16009,0,0
16011, 47.10%,"1,613"
16013, 32.04%,"1,345"
16015, 44.93%,852
16017,0,0
16019,0,0
16021,0,0
16023,0,0
16025,0,0
16027, 49.32%,"1,350"
16029,0,0
16031, 48.07%,674
16033,0,0
16035,0,0
16037, 30.67%,590
16039, 41.02%,565
16041,0,0
16043, 49.76%,"2,174"
16045,0,0
16047,0,0
16049, 44.77%,"1,884"
16051,0,0
16053,0,0
16055, 44.03%,"1,871"
16057, 49.89%,"2,013"
16059, 36.83%,897
16061,0,0
16063, 48.97%,370
16065,0,0
16067,0,0
16069, 49.82%,"2,184"
16071, 39.25%,"1,891"
16073, 39.78%,884
16075,0,0
16077,0,0
16079, 44.27%,"2,994"
16081,0,0
16083,0,0
16085,0,0
16087, 46.95%,"1,349"
17001,"8,844","8,047"
17003,"2,790","1,760"
17005,"1,629",153
17007,704,87
17009,"1,968",988
17011,325,225
17013,"1,175",873
17015,"3,425","1,266"
17017,"2,626","1,846"
17019,"5,015",377
17021,"4,519","3,686"
17023,"2,929",149
17025,"2,356","2,295"
17027,"2,637","1,964"
17029,"4,706","3,921"
17031,"203,760","186,193"
17033,"2,301","2,299"
17035,"1,993","1,870"
17037,"1,881",266
17039,"2,694","2,361"
17041,"2,733","2,106"
17043,"1,947",208
17045,"3,783","3,766"
17047,823,52
17049,"2,979","1,853"
17051,"3,423","2,920"
17053,"1,469",111
17055,"2,226","2,117"
17057,"6,130","5,762"
17059,"2,004","1,432"
17061,"3,785","2,131"
17063,"1,687",156
17065,"2,467","1,911"
17067,"4,657","3,907"
17069,839,753
17071,976,92
17073,"2,809",263
17075,"3,736",282
17077,"4,054","3,723"
17079,"1,923",94
17081,"2,805",155
17083,"1,496",79
17085,"2,543",144
17087,"1,940","1,271"
17089,"5,259",393
17091,"5,798","2,674"
17093,713,94
17095,"3,299",277
17097,"2,235",170
17099,"11,781","8,671"
17101,"1,961",86
17103,"2,528",208
17105,"4,024",331
17107,"3,672","3,501"
17109,"3,444",191
17111,"5,234","2,076"
17113,"6,613",583
17115,"6,086","4,874"
17117,"5,472","4,814"
17119,"8,106","6,753"
17121,"3,928","3,221"
17123,"2,210","1,908"
17125,"2,508","2,027"
17127,"2,057",796
17129,"2,078","1,632"
17131,"2,110",124
17133,"1,757","1,535"
17135,"3,583",175
17137,"4,341","4,321"
17139,"1,975","1,728"
17141,"2,171",179
17143,"10,700","9,433"
17145,"2,321",153
17147,"2,648","1,905"
17149,"4,715","3,045"
17151,"1,817",908
17153,"2,039","1,077"
17155,450,29
17157,"3,278","3,045"
17159,"2,042","1,793"
17161,"8,299","4,786"
17163,"9,827","9,764"
17165,"2,495","2,186"
17167,"9,769","9,499"
17169,"2,167","1,791"
17171,"1,585","1,204"
17173,"3,365",205
17175,939,96
17177,"3,983",234
17179,"4,048","3,957"
17181,"2,900","1,695"
17183,"6,147",555
17185,"1,226",116
17187,"2,501",181
17189,"2,351","2,081"
17191,"3,062",153
17193,"3,170","2,658"
17195,"2,758",226
17197,"10,056","6,655"
17199,"3,723","2,760"
17201,"2,498",433
17203,"2,421",178
18001,"3,337","1,688"
18003,"10,764","8,250"
18005,"3,300","2,375"
18007,"1,563",90
18009,"2,121",148
18011,"3,718","3,360"
18013,"1,450",707
18015,"2,585",155
18017,"4,308",239
18019,"4,134","3,855"
18021,172,170
18023,"3,603",216
18025,"1,731","1,529"
18027,"3,298",154
18029,"3,371","2,533"
18031,"2,900","2,598"
18033,"3,218",259
18035,"4,647",321
18037,"3,192","1,362"
18039,"4,950",544
18041,"2,320","1,600"
18043,"3,781","3,597"
18045,"3,015","2,896"
18047,"2,781","1,738"
18049,"2,358","2,313"
18051,"3,509",244
18053,"5,312",762
18055,"3,502","3,491"
18057,"2,931",420
18059,"2,930","2,295"
18061,"2,824","2,482"
18063,"2,359",154
18065,"2,754",316
18067,"2,823",391
18069,"3,691",248
18071,"3,849","2,795"
18073,"1,580",97
18075,"3,422",234
18077,"3,371","2,636"
18079,"2,155","1,925"
18081,"2,367",157
18083,"3,554",166
18085,"3,265",163
18087,"1,431",157
18089,"5,337","3,733"
18091,"4,809","4,783"
18093,"3,535","2,558"
18095,"8,298",444
18097,"29,272","23,660"
18099,"3,449","2,947"
18101,"1,712","1,660"
18103,"3,812",194
18105,"2,788","2,397"
18107,"4,507","4,102"
18109,"2,904","2,632"
18111,"1,165",100
18113,"3,100","3,077"
18115,730,632
18117,"2,247","1,851"
18119,"2,057","1,706"
18121,"2,630",213
18123,"2,278","2,078"
18125,"2,460","2,420"
18127,"2,797","1,848"
18129,"3,177","2,553"
18131,"1,501",86
18133,"2,632",133
18135,"2,393",241
18137,"2,737","2,732"
18139,"2,503",158
18141,"8,127","6,948"
18143,"1,221",874
18145,"3,291",197
18147,"2,979","2,816"
18149,"1,340","1,315"
18151,"1,522",138
18153,"2,326",201
18155,"1,713","1,631"
18157,"6,317","4,673"
18159,"2,410",154
18161,897,52
18163,"7,178",330
18165,"1,799",107
18167,"7,472",331
18169,"2,882",250
18171,"2,167","1,117"
18173,"2,828","2,540"
18175,"2,723","2,152"
18177,"6,736","4,020"
18179,"2,290",186
18181,"2,510",114
18183,"2,271",113
19001,"2,327","1,618"
19003,"1,428",82
19005,"2,659","1,850"
19007,"3,538","2,690"
19009,"1,821","1,301"
19011,"3,609","2,575"
19013,"2,512",237
19015,"2,264",205
19017,"2,178","1,929"
19019,"2,053",171
19021,936,98
19023,"2,902","1,167"
19025,"2,973","1,224"
19027,"2,434","2,224"
19029,"3,128","2,010"
19031,"2,740","2,131"
19033,"1,320",132
19035,"1,253",156
19037,"2,085","2,063"
19039,"1,800","1,322"
19041,781,64
19043,"3,366","2,884"
19045,"4,758",218
19047,"2,268",107
19049,"1,940",172
19051,"2,155","1,656"
19053,"2,415","2,058"
19055,"2,805","1,570"
19057,"3,909",188
19059,445,43
19061,"6,655","4,752"
19063,595,71
19065,"3,984","2,708"
19067,"2,843","1,295"
19069,"2,537",748
19071,"2,399","2,170"
19073,"2,777","1,360"
19075,"2,025","1,203"
19077,"2,806","1,824"
19079,"3,259","1,134"
19081,"2,186",827
19083,"1,268",125
19085,"3,303","2,837"
19087,"1,907",125
19089,"1,420",85
19091,"2,214",595
19093,"1,599","1,304"
19095,"1,983",92
19097,"2,964","2,854"
19099,"3,894","3,163"
19101,"1,612",118
19103,"3,182","3,010"
19105,"3,021","2,052"
19107,"3,339","2,669"
19109,"3,122","1,777"
19111,"5,182","4,486"
19113,"7,745","5,019"
19115,"1,172",82
19117,"1,488",127
19119,"1,666","1,289"
19121,"2,590","1,907"
19123,"3,596",201
19125,"2,950",153
19127,"2,329",257
19129,"2,212","1,733"
19131,"2,450",981
19133,"2,161","1,934"
19135,218,148
19137,"2,927","1,467"
19139,"3,905","3,021"
19141,"2,386","1,461"
19143,"1,106",799
19145,"1,889",313
19147,"1,908","1,477"
19149,"2,712","2,307"
19151,"2,176","1,287"
19153,"6,180",460
19155,"6,525","5,373"
19157,"3,199","1,765"
19159,"1,311",79
19161,"1,214",124
19163,"5,157",540
19165,"2,182","2,010"
19167,"3,025","1,809"
19169,"1,343",222
19171,"3,290","2,736"
19173,"2,792","1,984"
19175,"2,218",148
19177,"2,547","1,893"
19179,"4,742","3,902"
19181,"1,876",157
19183,"2,234",153
19185,"2,001",132
19187,"4,221","2,266"
19189,"2,052",474
19191,"3,486","1,835"
19193,"4,796",357
19195,"1,730",475
19197,891,93
20001,"2,680","2,073"
20003,"1,846","1,757"
20005,"3,390","2,682"
20007,862,783
20009,"1,772","1,564"
20011,"3,024","2,799"
20013,"3,137","2,298"
20015,"2,947","2,752"
20017,"1,084",956
20019,"1,618","1,280"
20021,"5,302","4,478"
20023,348,286
20025,201,199
20027,"2,001","1,826"
20029,"2,315","2,045"
20031,"2,159","2,066"
20033,249,194
20035,"3,679","3,436"
20037,"4,824","4,722"
20039,"1,158",848
20041,"2,771","2,352"
20043,"2,464","1,244"
20045,"3,453","2,333"
20047,523,502
20049,"1,632","1,311"
20051,"1,228",627
20053,"1,333","1,006"
20055,525,336
20057,653,610
20059,"2,872","2,605"
20061,"1,240","1,009"
20063,368,253
20065,694,561
20067,58,53
20069,188,145
20071,118,36
20073,"2,204","1,917"
20075,194,182
20077,"1,190",66
20079,"2,266","1,658"
20081, 35.77%,79
20083,323,245
20085,"2,291","1,745"
20087,"2,374","1,912"
20089,"2,448","2,192"
20091,"2,393","2,171"
20093,164,137
20095,"1,286","1,183"
20097,322,293
20099,"3,425","3,319"
20101,239,172
20103,"4,162","4,109"
20105,"1,250","1,110"
20107,"2,279","2,043"
20109,176,23
20111,"3,083","2,865"
20113,"2,640","2,121"
20115,"2,623","1,729"
20117,"3,413","2,669"
20119, 46.76%,238
20121,"2,663","2,401"
20123,"1,764","1,702"
20125,"3,433","3,213"
20127,"1,650","1,326"
20129, 40.00%,51
20131,"2,761","2,348"
20133,"2,424","2,279"
20135,511,32
20137,"1,329","1,212"
20139,"3,128","2,901"
20141,"1,239",62
20143,"1,509","1,367"
20145,727,684
20147,"1,691","1,511"
20149,"2,556","1,929"
20151,821,816
20153,668,577
20155,"3,769","2,859"
20157,"2,499","1,925"
20159,"1,527",130
20161,"2,119","1,279"
20163,927,925
20165,717,681
20167,"1,233",810
20169,"2,245","2,199"
20171,159,128
20173,"5,363","5,144"
20175,122,77
20177,"7,667","4,875"
20179,499,445
20181,418,380
20183,"1,978","1,770"
20185,"1,055",54
20187,50,36
20189,89,66
20191,"3,184","2,982"
20193,551,404
20195,360,21
20197,"1,793","1,263"
20199,212,102
20201,"2,960","2,252"
20203,201,128
20205,"2,193","1,711"
20207,"1,418","1,115"
20209,"8,133","7,304"
21001,0,0
21003,0,0
21005,0,0
21007,0,0
21009,0,0
21011,0,0
21013,0,0
21015,0,0
21017,0,0
21019,0,0
21021,0,0
21023,0,0
21025,0,0
21027,0,0
21029,0,0
21031,0,0
21033,0,0
21035,0,0
21037,0,0
21039,0,0
21041,0,0
21043,0,0
21045,0,0
21047,0,0
21049,0,0
21051,0,0
21053,0,0
21055,0,0
21057,0,0
21059,0,0
21061,0,0
21063,0,0
21065,0,0
21067,0,0
21069,0,0
21071,0,0
21073,0,0
21075,0,0
21077,0,0
21079,0,0
21081,0,0
21083,0,0
21085,0,0
21087,0,0
21089,0,0
21091,0,0
21093,0,0
21095,0,0
21097,0,0
21099,0,0
21101,0,0
21103,0,0
21105,0,0
21107,0,0
21109,0,0
21111,0,0
21113,0,0
21115,0,0
21117,0,0
21119,0,0
21121,0,0
21123,0,0
21125,0,0
21127,0,0
21129,0,0
21131,0,0
21133,0,0
21135,0,0
21137,0,0
21139,0,0
21141,0,0
21143,0,0
21145,0,0
21147,0,0
21149,0,0
21151,0,0
21153,0,0
21155,0,0
21157,0,0
21159,0,0
21161,0,0
21163,0,0
21165,0,0
21167,0,0
21169,0,0
21171,0,0
21173,0,0
21175,0,0
21177,0,0
21179,0,0
21181,0,0
21183,0,0
21185,0,0
21187,0,0
21189,0,0
21191,0,0
21193,0,0
21195,0,0
21197,0,0
21199,0,0
21201,0,0
21203,0,0
21205,0,0
21207,0,0
21209,0,0
21211,0,0
21213,0,0
21215,0,0
21217,0,0
21219,0,0
21221,0,0
21223,0,0
21225,0,0
21227,0,0
21229,0,0
21231,0,0
21233,0,0
21235,0,0
21237,0,0
21239,"235,126","227,132"
22001,0,0
22003,0,0
22005,0,0
22007,0,0
22009,0,0
22011,0,0
22013,0,0
22015,0,0
22017,0,0
22019,0,0
22021,0,0
22023,0,0
22025,0,0
22027,0,0
22029,0,0
22031,0,0
22033,0,0
22035,0,0
22037,0,0
22039,0,0
22041,0,0
22043,0,0
22045,0,0
22047,0,0
22049,0,0
22051,0,0
22053,0,0
22055,0,0
22057,0,0
22059,0,0
22061,0,0
22063,0,0
22065,0,0
22067,0,0
22069,0,0
22071,0,0
22073,0,0
22075,0,0
22077,0,0
22079,0,0
22081,0,0
22083,0,0
22085,0,0
22087,0,0
22089,0,0
22091,0,0
22093,0,0
22095,0,0
22097,0,0
22099,0,0
22101,0,0
22103,0,0
22105,0,0
22107,0,0
22109,0,0
22111,0,0
22113,0,0
22115,0,0
22117,0,0
22119,0,0
22121,0,0
22123,0,0
22125,0,0
22127,"53,668","14,234"
23001,0,0
23003,0,0
23005,0,0
23007,0,0
23009,0,0
23011,0,0
23013,0,0
23015,0,0
23017,0,0
23019,0,0
23021,0,0
23023,0,0
23025,0,0
23027,0,0
23029,0,0
23031,"36,822","2,581"
24001,"4,527",283
24003,"4,045","3,297"
24005,"9,348","9,147"
24009,"1,414",865
24011,"1,774",139
24013,"4,022",189
24015,"2,988","2,959"
24017,"2,268","1,368"
24019,"2,733",128
24021,"6,391","5,820"
24023,"2,259","1,283"
24025,"3,145",250
24027,"1,904","1,800"
24029,"2,426","2,076"
24031,"3,677","3,354"
24033,"3,455","2,787"
24035,"1,873",113
24037,"2,089","1,584"
24039,"2,017",316
24041,"2,233",161
24043,"5,475","4,862"
24045,"2,793","2,376"
24047,"1,991",247
24510,"58,880","51,979"
25001,749,88
25003,"8,980","5,461"
25005,"9,355",628
25007,114,39
25009,"19,781","2,701"
25011,"1,874",141
25013,"13,757","10,424"
25015,"2,392",213
25017,"49,638","29,476"
25019,102,11
25021,"7,922",682
25023,"4,665","1,988"
25025,"47,534","40,951"
25027,"17,148","1,035"
26001,849,145
26003,"1,017",415
26005,"3,275",238
26007,"1,435",89
26009,729,77
26011,861,47
26013,606,333
26015,"2,895",193
26017,"6,462","5,081"
26019,626,111
26021,"6,595","4,960"
26023,"4,293","3,419"
26025,294,285
26027,"2,825",131
26029,776,84
26031,"2,092","1,398"
26033,893,75
26035,"1,182",640
26037,"2,928",139
26039,440,252
26041,"3,081","1,210"
26043,"2,858",451
26045,"3,908",185
26047,"1,281",119
26049,"3,934",396
26051,978,299
26053,676,92
26055,"1,286",137
26057,"3,202",168
26059,"3,324",255
26061,"2,422",441
26063,"2,120",164
26065,"5,104",281
26067,"4,055",196
26069,"1,402",679
26071,"1,561",257
26073,"2,969","1,996"
26075,"6,203",333
26077,"4,707",256
26079,361,56
26081,"13,775",813
26083,452,31
26085,841,350
26087,"2,208",215
26089,"1,468",634
26091,"5,966",345
26093,"2,727",152
26095,405,159
26097,"1,059",632
26099,"4,239","3,491"
26101,"3,152","2,336"
26103,"1,471",177
26105,"1,251",85
26107,"1,375",88
26109,"3,121","1,543"
26111,"1,784","1,221"
26113,616,57
26115,"3,859",160
26117,"4,826","2,636"
26119,543,233
26121,"5,250","2,796"
26123,"1,424",120
26125,"4,966",460
26127,"1,199",183
26129,518,46
26131,982,429
26133,880,175
26135,245,60
26137,436,33
26139,"5,324","3,050"
26141,"1,328",496
26143,327,175
26145,"7,610",427
26147,"7,432","4,403"
26149,"3,283","3,178"
26151,"2,065",262
26153,"1,141",460
26155,"3,441",390
26157,"2,648",306
26159,"4,892","3,235"
26161,"5,072",222
26163,"36,671","28,337"
26165,"1,014",119
27001,988,262
27003,555,48
27005,771,138
27007,"1,339",767
27009,849,751
27011,644,89
27013,"2,254",230
27015,"1,695","1,471"
27017,"1,119",467
27019,"1,775","1,146"
27021,"1,074",518
27023,707,67
27025,"2,354",411
27027,"1,165",103
27029,0,0
27031,65,6
27033,547,73
27035,"1,803",804
27037,"1,878",143
27039,674,181
27041,"1,194",75
27043,936,245
27045,"1,364",211
27047,838,171
27049,"1,125",169
27051,456,73
27053,"26,902","14,498"
27055,884,72
27057,"1,009",464
27059,"1,525",504
27061,770,413
27063,993,83
27065,658,210
27067,"1,204",84
27069,885,562
27071,0,0
27073,642,101
27075,278,20
27077,0,0
27079,"1,858",103
27081,528,50
27083,879,111
27085,"1,540",110
27087,0,0
27089,905,70
27091,"1,233",235
27093,"1,300",108
27095,358,56
27097,"1,880","1,838"
27099,"1,081",159
27101,816,51
27103,858,64
27105,"1,101",137
27107,964,287
27109,"1,597",131
27111,"3,257",490
27113,0,0
27115,"1,121",726
27117,692,50
27119,186,161
27121,481,57
27123,"15,384","10,931"
27125,823,67
27127,918,110
27129,"1,326",146
27131,"1,688",152
27133,573,73
27135,632,537
27137,"8,851","4,667"
27139,"1,588",996
27141,373,49
27143,"1,736","1,272"
27145,"4,244","2,460"
27147,"1,188",107
27149,682,50
27151,"1,028",61
27153,"1,487",192
27155,768,720
27157,"1,406",110
27159,448,36
27161,"1,744","1,155"
27163,"2,984","1,279"
27165,509,66
27167,663,51
27169,"3,436","3,305"
27171,"3,153","1,888"
27173,763,111
28001,0,0
28003,0,0
28005,0,0
28007,0,0
28009,0,0
28011,0,0
28013,0,0
28015,0,0
28017,0,0
28019,0,0
28021,0,0
28023,0,0
28025,0,0
28027,0,0
28029,0,0
28031,0,0
28033,0,0
28035,0,0
28037,0,0
28039,0,0
28041,0,0
28043,0,0
28045,0,0
28047,0,0
28049,0,0
28051,0,0
28053,0,0
28055,0,0
28057,0,0
28059,0,0
28061,0,0
28063,0,0
28065,0,0
28067,0,0
28069,0,0
28071,0,0
28073,0,0
28075,0,0
28077,0,0
28079,0,0
28081,0,0
28083,0,0
28085,0,0
28087,0,0
28089,0,0
28091,0,0
28093,0,0
28095,0,0
28097,0,0
28099,0,0
28101,0,0
28103,0,0
28105,0,0
28107,0,0
28109,0,0
28111,0,0
28113,0,0
28115,0,0
28117,0,0
28119,0,0
28121,0,0
28123,0,0
28125,0,0
28127,0,0
28129,0,0
28131,0,0
28133,0,0
28135,0,0
28137,0,0
28139,0,0
28141,0,0
28143,0,0
28145,0,0
28147,0,0
28149,0,0
28151,0,0
28153,0,0
28155,0,0
28157,0,0
28159,0,0
28161,0,0
28163,"51,706","5,707"
29001,"2,180",113
29003,"2,356","2,022"
29005,"1,767",122
29007,"3,477","1,436"
29009,"2,661","2,420"
29011,"1,780",96
29013,359,150
29015,"1,980","1,532"
29017,"1,533","1,515"
29019,"4,793","1,672"
29021,"8,925","8,329"
29023,"1,888","1,670"
29025,"2,235","1,722"
29027,"4,133","1,864"
29029,"1,511","1,078"
29031,"2,778","2,318"
29033,"3,300","3,192"
29035,755,629
29037,"3,350","2,162"
29039,"1,820",91
29041,"3,828","2,138"
29043,"2,107","1,326"
29045,"2,021","1,899"
29047,"3,585",921
29049,"2,405","1,745"
29051,"2,320","2,157"
29053,"2,756","2,738"
29055,"1,470","1,318"
29057,"1,992","1,821"
29059,"1,506","1,238"
29061,"2,373",113
29063,"1,840","1,669"
29065,"1,419","1,085"
29067,858,364
29069,"2,711","1,276"
29071,"3,686","2,652"
29073,"2,015",575
29075,"2,459","2,185"
29077,"6,009","5,519"
29079,"2,576","1,532"
29081,"3,083","2,209"
29083,"2,626",155
29085,777,43
29087,"2,292","1,765"
29089,"3,134","1,295"
29091,"1,975",98
29093,932,642
29095,"22,542","21,581"
29097,"9,658","8,747"
29099,"2,798","2,775"
29101,"3,612","3,051"
29103,"1,908","1,344"
29105,"1,786","1,686"
29107,"4,217","3,311"
29109,"3,552","3,313"
29111,"2,583","1,442"
