statecounty,-3.86%
01001,45.95%
01003,55.67%
01005,-3.14%
01007,46.67%
01009,73.93%
01011,-52.80%
01013,7.50%
01015,31.85%
01017,5.16%
01019,54.88%
01021,60.25%
01023,4.59%
01025,8.20%
01027,45.52%
01029,68.06%
01031,49.14%
01033,20.35%
01035,-1.65%
01037,16.24%
01039,58.26%
01041,35.51%
01043,69.30%
01045,42.05%
01047,-39.71%
01049,54.66%
01051,48.67%
01053,25.50%
01055,38.30%
01057,53.24%
01059,40.40%
01061,62.98%
01063,-69.57%
01065,-25.45%
01067,29.03%
01069,40.26%
01071,41.77%
01073,-5.97%
01075,53.11%
01077,30.78%
01079,26.89%
01081,19.84%
01083,43.52%
01085,-53.05%
01087,-74.20%
01089,18.57%
01091,-7.20%
01093,61.41%
01095,59.94%
01097,9.21%
01099,7.72%
01101,-24.25%
01103,44.38%
01105,-50.19%
01107,6.95%
01109,13.65%
01111,39.79%
01113,-11.75%
01115,65.93%
01117,55.41%
01119,-54.55%
01121,15.98%
01123,32.24%
01125,17.39%
01127,52.80%
01129,31.69%
01131,-48.65%
01133,72.22%
02013,
02016,
02020,
02050,
02060,
02068,
02070,
02090,
02100,
02105,
02110,
02122,
02130,
02150,
02164,
02170,
02180,
02185,
02188,
02195,
02198,
02220,
02230,
02240,
02261,
02270,
02275,
02282,
02290,
04001,-34.33%
04003,22.26%
04005,-15.47%
04007,26.66%
04009,37.52%
04011,9.44%
04012,31.98%
04013,10.69%
04015,42.14%
04017,7.84%
04019,-6.91%
04021,16.35%
04023,-37.75%
04025,30.35%
04027,12.58%
05001,22.21%
05003,25.35%
05005,44.04%
05007,40.39%
05009,48.00%
05011,18.76%
05013,36.71%
05015,23.85%
05017,-22.45%
05019,6.33%
05021,29.10%
05023,52.14%
05025,44.95%
05027,23.62%
05029,19.52%
05031,30.99%
05033,49.85%
05035,-14.89%
05037,29.79%
05039,10.64%
05041,-12.38%
05043,18.95%
05045,31.60%
05047,44.42%
05049,33.10%
05051,29.98%
05053,51.88%
05055,36.85%
05057,26.24%
05059,29.01%
05061,31.85%
05063,43.94%
05065,38.86%
05067,18.27%
05069,-29.03%
05071,27.97%
05073,18.44%
05075,31.55%
05077,-24.15%
05079,20.77%
05081,36.29%
05083,41.88%
05085,50.82%
05087,32.95%
05089,38.82%
05091,39.82%
05093,1.02%
05095,0.06%
05097,42.57%
05099,20.15%
05101,41.38%
05103,8.61%
05105,35.40%
05107,-32.84%
05109,52.69%
05111,34.18%
05113,56.94%
05115,47.15%
05117,40.53%
05119,-11.46%
05121,27.79%
05123,-18.44%
05125,42.70%
05127,47.64%
05129,51.03%
05131,37.08%
05133,48.36%
05135,38.84%
05137,45.20%
05139,26.22%
05141,39.39%
05143,16.25%
05145,53.73%
05147,-4.21%
05149,38.83%
06001,-60.56%
06003,-23.39%
06005,19.50%
06007,1.99%
06009,16.90%
06011,21.29%
06013,-35.14%
06015,9.38%
06017,17.76%
06019,-1.79%
06021,25.23%
06023,-27.10%
06025,-32.05%
06027,11.42%
06029,16.71%
06031,14.93%
06033,-16.94%
06035,39.56%
06037,-41.86%
06039,17.11%
06041,-51.23%
06043,18.17%
06045,-38.52%
06047,-8.72%
06049,41.45%
06051,-8.65%
06053,-36.86%
06055,-28.69%
06057,0.63%
06059,6.23%
06061,19.28%
06063,16.82%
06065,-1.65%
06067,-18.93%
06069,-20.61%
06071,-7.33%
06073,-7.56%
06075,-70.38%
06077,-13.66%
06079,-1.02%
06081,-46.66%
06083,-18.01%
06085,-42.83%
06087,-55.45%
06089,29.08%
06091,22.40%
06093,15.16%
06095,-29.24%
06097,-45.72%
06099,-2.74%
06101,19.08%
06103,27.42%
06105,0.73%
06107,15.01%
06109,15.68%
06111,-7.01%
06113,-33.94%
06115,18.04%
08001,-16.78%
08003,-16.47%
08005,-9.92%
08007,17.72%
08009,51.85%
08011,13.39%
08013,-41.84%
08014,-5.96%
08015,-0.15%
08017,65.60%
08019,-12.00%
08021,-9.22%
08023,-48.67%
08025,25.90%
08027,33.89%
08029,39.52%
08031,-49.24%
08033,42.17%
08035,25.76%
08037,-14.92%
08039,47.00%
08041,20.38%
08043,31.69%
08045,5.04%
08047,-16.36%
08049,6.95%
08051,-19.65%
08053,20.67%
08055,-8.25%
08057,45.28%
08059,-4.85%
08061,68.09%
08063,52.59%
08065,-24.38%
08067,-9.20%
08069,-5.76%
08071,-2.65%
08073,49.63%
08075,38.00%
08077,32.39%
08079,8.15%
08081,54.56%
08083,23.21%
08085,36.83%
08087,24.96%
08089,8.97%
08091,-5.15%
08093,14.67%
08095,46.31%
08097,-37.97%
08099,35.18%
08101,-13.95%
08103,64.00%
08105,7.95%
08107,-15.60%
08109,-30.73%
08111,-10.67%
08113,-43.19%
08115,34.53%
08117,-24.66%
08119,32.43%
08121,62.06%
08123,12.66%
08125,54.69%
09001,-10.63%
09003,-25.85%
09005,3.62%
09007,-15.88%
09009,-22.33%
09011,-18.27%
09013,-12.56%
09015,-13.28%
10001,-4.94%
10003,-34.07%
10005,13.03%
11001,-83.63%
12001,-17.31%
12003,58.51%
12005,43.48%
12007,41.96%
12009,12.68%
12011,-34.89%
12013,43.70%
12015,14.24%
12017,21.84%
12019,45.72%
12021,30.02%
12023,36.61%
12027,14.29%
12029,46.76%
12031,3.60%
12033,20.49%
12035,7.42%
12037,31.40%
12039,-40.58%
12041,50.80%
12043,18.51%
12045,41.83%
12047,16.79%
12049,30.83%
12051,5.91%
12053,8.47%
12055,22.96%
12057,-6.68%
12059,68.21%
12061,22.29%
12063,28.98%
12065,-1.75%
12067,58.16%
12069,17.10%
12071,16.51%
