statecounty,4.48%, 45.07%, 49.55%, 2.41%
01001,81.65%, 8.55%,-, 90.20%
01003,52.54%, 22.26%,-, 74.80%
01005,88.26%, 5.65%,-, 93.90%
01007,79.30%, 9.16%,-, 88.46%
01009,38.90%, 30.08%,-, 68.98%
01011,97.53%,-,-, 98.76%
01013,86.73%, 6.46%,-, 93.19%
01015,56.92%, 20.47%,-, 77.40%
01017,73.68%, 12.34%,-, 86.02%
01019,64.81%, 16.78%,-, 81.59%
01021,10.70%, 44.38%,-, 55.09%
01023,97.74%,-,-, 98.83%
01025,95.36%, 2.23%,-, 97.58%
01027,47.87%, 25.77%,-, 73.64%
01029,37.29%, 30.87%,-, 68.16%
01031,89.13%, 5.25%,-, 94.38%
01033,67.87%, 15.62%,-, 83.49%
01035,90.49%, 4.54%,-, 95.03%
01037,50.27%, 24.47%,-, 74.73%
01039,88.90%, 5.25%,-, 94.14%
01041,94.13%, 2.65%,-, 96.79%
01043,34.15%, 32.72%,-, 66.87%
01045,70.04%, 14.36%,-, 84.39%
01047,90.17%, 4.60%,-, 94.77%
01049,13.11%, 43.31%,-, 56.42%
01051,86.38%, 6.50%,-, 92.88%
01053,79.33%, 9.99%,-, 89.32%
01055,55.87%, 21.08%,-, 76.95%
01057,27.31%, 35.76%,-, 63.07%
01059,11.58%, 44.10%,-, 55.68%
01061,72.40%, 13.47%,-, 85.87%
01063,89.94%, 4.73%,-, 94.66%
01065,91.81%, 3.96%,-, 95.77%
01067,91.27%, 4.32%,-, 95.59%
01069,72.32%, 13.46%,-, 85.78%
01071,47.85%, 25.69%,-, 73.54%
01073,60.17%, 19.18%,-, 79.35%
01075,77.31%, 11.10%,-, 88.41%
01077,70.96%, 14.29%,-, 85.24%
01079,59.75%, 19.77%,-, 79.51%
01081,73.39%, 12.86%,-, 86.25%
01083,87.84%, 5.65%,-, 93.49%
01085,91.79%,-,-, 94.95%
01087,81.59%, 9.08%,-, 90.67%
01089,70.36%, 13.22%,-, 83.58%
01091,92.95%, 3.45%,-, 96.40%
01093,33.64%, 32.84%,-, 66.48%
01095,48.13%, 25.69%,-, 73.81%
01097,58.88%, 19.41%,-, 78.29%
01099,96.06%,-,-, 97.86%
01101,74.88%, 11.13%,-, 86.01%
01103,75.97%, 11.68%,-, 87.65%
01105,92.69%, 2.78%,-, 95.47%
01107,87.40%, 5.97%,-, 93.37%
01109,90.19%, 4.74%,-, 94.93%
01111,45.09%, 27.11%,-, 72.20%
01113,88.51%, 5.29%,-, 93.81%
01115,28.19%, 35.67%,-, 63.86%
01117,33.94%, 32.66%,-, 66.60%
01119,90.39%, 4.67%,-, 95.06%
01121,67.04%, 16.01%,-, 83.05%
01123,87.03%, 6.31%,-, 93.33%
01125,74.04%, 12.06%,-, 86.10%
01127,35.75%, 30.72%,-, 66.47%
01129,94.72%, 2.31%,-, 97.02%
01131,97.62%,-,-, 98.81%
01133,29.29%, 64.34%,-, 35.05%
02013,0%,-,-,-
02016,0%,-,-,-
02020,0%,-,-,-
02050,0%,-,-,-
02060,0%,-,-,-
02068,0%,-,-,-
02070,0%,-,-,-
02090,0%,-,-,-
02100,0%,-,-,-
02105,0%,-,-,-
02110,0%,-,-,-
02122,0%,-,-,-
02130,0%,-,-,-
02150,0%,-,-,-
02164,0%,-,-,-
02170,0%,-,-,-
02180,0%,-,-,-
02185,0%,-,-,-
02188,0%,-,-,-
02195,0%,-,-,-
02198,0%,-,-,-
02220,0%,-,-,-
02230,0%,-,-,-
02240,0%,-,-,-
02261,0%,-,-,-
02270,0%,-,-,-
02275,0%,-,-,-
02282,0%,-,-,-
02290,0%,-,-,-
04001,20.77%, 39.51%, 60.29%,-
04003,22.60%, 37.16%, 59.77%,-
04005,4.86%, 47.13%, 51.99%,-
04007,33.74%, 32.06%, 65.79%,-
04009,27.47%, 35.71%, 63.17%,-
04011,46.91%, 22.97%, 69.88%,-
04012,0%,-,-,-
04013,4.95%, 46.31%, 51.27%,-
04015,12.24%, 43.03%, 55.27%,-
04017,18.13%, 40.32%, 58.45%,-
04019,2.03%, 47.63%, 49.66%,-
04021,22.76%, 37.91%, 60.68%,-
04023,14.53%, 42.00%, 56.53%,-
04025,1.70%, 48.05%, 49.75%,-
04027,31.00%, 33.37%, 64.37%,-
05001,29.05%, 21.96%, 53.07%, 24.02%
05003,62.38%, 8.18%, 76.58%, 14.20%
05005,30.97%, 31.42%, 62.39%, 3.07%
05007,5.68%, 44.70%, 50.38%, 4.21%
05009,33.85%, 30.01%, 63.86%, 5.49%
05011,40.88%, 9.74%, 65.20%, 24.33%
05013,72.33%, 4.90%, 83.66%, 11.33%
05015,13.75%, 41.35%, 55.10%, 2.66%
05017,20.09%, 11.52%, 54.03%, 33.94%
05019,54.48%, 15.27%, 69.75%, 14.47%
05021,38.53%, 28.41%, 66.94%, 4.14%
05023,51.76%, 21.56%, 73.32%, 4.42%
05025,43.14%, 7.85%, 67.50%, 24.35%
05027,27.71%, 7.28%, 59.98%, 32.27%
05029,54.85%, 17.32%, 72.17%, 10.11%
05031,42.74%, 14.85%, 63.37%, 20.63%
05033,24.66%, 33.94%, 58.60%, 6.44%
05035,44.44%, 5.73%, 24.83%, 69.27%
05037,6.67%, 9.40%, 48.57%, 41.90%
05039,47.24%, 8.93%, 68.98%, 21.74%
05041,47.87%, 7.68%, 69.96%, 22.09%
05043,28.32%, 8.98%, 59.40%, 31.08%
05045,56.35%, 17.40%, 73.76%, 8.45%
05047,57.36%, 18.69%, 76.05%, 4.54%
05049,41.65%, 27.63%, 69.27%, 2.61%
05051,20.66%, 31.95%, 52.61%, 13.89%
05053,54.74%, 9.80%, 71.50%, 16.76%
05055,63.57%, 14.81%, 78.38%, 5.55%
05057,22.58%, 12.58%, 54.84%, 32.26%
05059,49.82%, 20.08%, 69.90%, 9.44%
05061,63.62%, 12.05%, 75.67%, 11.50%
05063,41.94%, 24.15%, 66.08%, 9.32%
05065,66.60%, 15.33%, 81.93%, 2.30%
05067,72.11%, 10.34%, 82.45%, 6.91%
05069,39.04%, 14.32%, 61.92%, 22.88%
05071,46.33%, 23.25%, 69.59%, 6.14%
05073,8.57%, 7.94%, 49.16%, 40.59%
05075,56.29%, 18.60%, 74.89%, 5.65%
05077,22.67%, 6.37%, 35.41%, 58.08%
05079,43.43%, 22.49%, 65.91%, 11.18%
05081,29.72%, 11.09%, 59.06%, 29.33%
05083,38.47%, 28.26%, 66.73%, 4.48%
05085,51.15%, 12.81%, 69.04%, 17.89%
05087,3.72%, 51.22%, 47.50%,-
05089,48.17%, 24.41%, 72.58%,-
05091,35.53%, 10.66%, 62.24%, 26.71%
05093,31.48%, 12.17%, 59.40%, 27.92%
05095,34.77%, 12.72%, 60.89%, 26.13%
05097,56.23%, 18.99%, 75.22%, 4.83%
05099,40.74%, 11.40%, 64.33%, 23.59%
05101,1.77%, 50.29%, 48.51%,-
05103,47.57%, 9.88%, 68.80%, 21.23%
05105,48.58%, 18.42%, 67.00%, 14.30%
05107,22.72%, 11.33%, 32.85%, 55.57%
05109,54.85%, 18.95%, 73.80%, 6.59%
05111,42.81%, 11.75%, 65.24%, 22.42%
05113,40.33%, 25.89%, 66.21%, 5.93%
05115,47.39%, 20.56%, 67.95%, 11.22%
05117,38.20%, 15.49%, 60.79%, 22.59%
05119,29.26%, 23.99%, 53.25%, 22.09%
05121,66.92%, 14.32%, 81.24%, 4.14%
05123,2.51%, 8.26%, 46.91%, 44.41%
05125,58.58%, 13.60%, 72.18%, 11.89%
05127,59.16%, 18.47%, 77.63%, 2.63%
05129,6.06%, 45.74%, 51.81%,-
05131,24.27%, 33.09%, 57.36%, 8.78%
05133,57.00%, 14.53%, 71.53%, 12.57%
05135,53.89%, 20.30%, 74.19%, 4.89%
05137,28.24%, 33.56%, 61.80%, 3.96%
05139,46.73%, 12.46%, 67.01%, 20.28%
05141,34.15%, 29.81%, 63.96%, 5.75%
05143,8.96%, 40.42%, 49.38%, 8.21%
05145,51.03%, 18.01%, 69.04%, 12.17%
05147,22.69%, 11.32%, 55.11%, 32.42%
05149,60.22%, 16.85%, 77.08%, 5.58%
06001,1.23%, 46.57%, 47.80%,-
06003,58.70%, 76.81%, 18.12%,-
06005,18.61%, 38.84%, 57.45%,-
06007,3.67%, 49.36%, 45.68%,-
06009,2.65%, 46.77%, 49.42%,-
06011,5.56%, 46.22%, 51.78%,-
06013,14.58%, 40.45%, 55.02%,-
06015,12.99%, 54.26%, 41.27%,-
06017,8.91%, 43.04%, 51.95%,-
06019,21.29%, 37.20%, 58.49%,-
06021,4.36%, 50.99%, 46.64%,-
06023,1.24%, 47.19%, 48.43%,-
06025,7.76%, 52.64%, 44.89%,-
06027,15.57%, 55.79%, 40.21%,-
06029,14.56%, 41.60%, 56.16%,-
06031,22.74%, 37.23%, 59.97%,-
06033,19.78%, 57.27%, 37.48%,-
06035,28.96%, 33.95%, 62.91%,-
06037,0.49%, 46.51%, 47.00%,-
06039,20.15%, 38.03%, 58.18%,-
06041,18.89%, 57.06%, 38.17%,-
06043,16.01%, 55.86%, 39.85%,-
06045,6.47%, 50.53%, 44.06%,-
06047,12.35%, 42.60%, 54.95%,-
06049,3.99%, 46.54%, 50.53%,-
06051,34.25%, 64.79%, 30.54%,-
06053,4.49%, 50.59%, 46.10%,-
06055,9.19%, 52.82%, 43.64%,-
06057,0.04%, 47.05%, 47.01%,-
06059,24.52%, 60.88%, 36.36%,-
06061,21.62%, 36.87%, 58.49%,-
06063,29.02%, 32.76%, 61.78%,-
06065,15.39%, 55.66%, 40.28%,-
06067,20.60%, 37.78%, 58.38%,-
06069,13.62%, 55.64%, 42.03%,-
06071,0.92%, 48.59%, 47.68%,-
06073,1.62%, 49.43%, 47.80%,-
06075,2.16%, 45.66%, 47.82%,-
06077,2.07%, 49.08%, 47.01%,-
06079,11.34%, 53.49%, 42.14%,-
06081,17.03%, 56.69%, 39.66%,-
06083,20.10%, 58.13%, 38.04%,-
06085,11.13%, 53.25%, 42.11%,-
06087,20.73%, 57.68%, 36.95%,-
06089,17.17%, 39.69%, 56.86%,-
06091,9.06%, 43.40%, 52.46%,-
06093,11.47%, 42.53%, 54.00%,-
06095,29.79%, 33.71%, 63.50%,-
06097,15.13%, 55.21%, 40.08%,-
06099,0.56%, 48.38%, 47.82%,-
06101,7.39%, 52.47%, 45.08%,-
06103,6.55%, 51.27%, 44.72%,-
06105,3.61%, 45.08%, 48.68%,-
06107,3.23%, 46.98%, 50.22%,-
06109,1.42%, 48.21%, 46.78%,-
06111,12.62%, 42.15%, 54.77%,-
06113,8.63%, 43.83%, 52.47%,-
06115,2.82%, 46.85%, 49.68%,-
08001,16.88%, 40.95%, 57.83%,-
08003,10.17%, 44.58%, 54.76%,-
08005,6.51%, 46.17%, 52.67%,-
08007,10.89%, 44.19%, 55.07%,-
08009,4.07%, 47.51%, 51.58%,-
08011,12.13%, 43.43%, 55.56%,-
08013,7.78%, 52.09%, 44.32%,-
08014,0%,-,-,-
08015,16.45%, 41.23%, 57.68%,-
08017,4.04%, 51.44%, 47.40%,-
08019,1.56%, 50.24%, 48.68%,-
08021,18.40%, 40.03%, 58.43%,-
08023,25.36%, 36.37%, 61.73%,-
08025,1.13%, 50.34%, 49.22%,-
08027,17.29%, 58.01%, 40.72%,-
08029,0.20%, 48.82%, 49.02%,-
08031,7.76%, 45.17%, 52.93%,-
08033,10.36%, 43.95%, 54.31%,-
08035,12.07%, 55.75%, 43.68%,-
08037,14.75%, 40.31%, 55.05%,-
08039,13.76%, 56.37%, 42.61%,-
08041,12.01%, 55.26%, 43.25%,-
08043,3.99%, 51.25%, 47.26%,-
08045,1.08%, 50.10%, 49.03%,-
08047,0.98%, 49.43%, 48.45%,-
08049,0.90%, 49.74%, 48.85%,-
08051,8.94%, 44.23%, 53.17%,-
08053,27.88%, 63.94%, 36.06%,-
08055,29.70%, 34.03%, 63.73%,-
08057,5.83%, 52.91%, 47.09%,-
08059,3.93%, 51.29%, 47.36%,-
08061,6.92%, 52.97%, 46.05%,-
08063,18.61%, 58.88%, 40.27%,-
08065,29.70%, 33.49%, 63.19%,-
08067,3.71%, 51.03%, 47.31%,-
08069,16.15%, 57.63%, 41.47%,-
08071,36.88%, 30.79%, 67.67%,-
08073,1.59%, 50.52%, 48.93%,-
08075,0.68%, 49.98%, 49.30%,-
08077,11.95%, 43.37%, 55.32%,-
08079,13.73%, 42.99%, 56.72%,-
08081,6.69%, 52.74%, 46.05%,-
08083,0.69%, 49.20%, 49.89%,-
08085,1.39%, 48.34%, 49.73%,-
08087,7.91%, 53.54%, 45.63%,-
08089,33.22%, 33.08%, 66.30%,-
08091,10.81%, 54.93%, 44.11%,-
08093,11.46%, 55.30%, 43.84%,-
08095,7.03%, 52.51%, 45.49%,-
08097,11.98%, 42.48%, 54.46%,-
08099,0.16%, 49.63%, 49.47%,-
08101,25.34%, 36.40%, 61.75%,-
08103,13.08%, 56.03%, 42.95%,-
08105,6.06%, 52.86%, 46.80%,-
08107,16.32%, 40.87%, 57.19%,-
08109,4.90%, 47.19%, 52.09%,-
08111,2.71%, 47.00%, 49.71%,-
08113,15.01%, 41.80%, 56.81%,-
08115,9.96%, 54.63%, 44.67%,-
08117,12.74%, 43.26%, 56.00%,-
08119,2.00%, 48.35%, 50.36%,-
08121,11.22%, 55.31%, 44.08%,-
08123,6.40%, 52.65%, 46.25%,-
08125,8.78%, 54.05%, 45.26%,-
09001,12.84%, 54.65%, 41.81%,-
09003,8.34%, 44.74%, 53.07%,-
09005,17.75%, 57.99%, 40.23%,-
09007,4.83%, 51.56%, 46.73%,-
09009,0.33%, 48.50%, 48.83%,-
09011,3.47%, 47.42%, 50.90%,-
09013,6.01%, 52.01%, 45.99%,-
09015,5.91%, 46.49%, 52.40%,-
10001,1.95%, 50.63%, 48.68%,-
10003,0.69%, 48.92%, 49.60%,-
10005,8.36%, 53.94%, 45.57%,-
11001,0%,-,-,-
12001,1.89%, 23.60%, 36.78%, 38.67%
12003,54.08%, 9.52%, 72.19%, 18.11%
12005,54.36%, 12.69%, 70.68%, 16.32%
12007,29.00%, 16.30%, 56.07%, 27.08%
12009,0.59%, 41.61%, 42.20%, 15.40%
12011,14.53%, 50.88%, 36.35%, 11.78%
12013,63.88%, 7.13%, 78.26%, 14.38%
12015,3.08%, 44.09%, 41.01%, 13.56%
12017,29.00%, 27.91%, 56.90%, 14.77%
12019,29.98%, 26.33%, 56.31%, 16.67%
12021,12.61%, 28.07%, 41.14%, 28.52%
12023,24.58%, 16.60%, 53.93%, 29.35%
12027,28.24%, 27.33%, 55.57%, 16.81%
12029,44.61%, 8.73%, 67.82%, 23.21%
12031,22.09%, 25.76%, 47.85%, 24.17%
12033,41.49%, 14.75%, 63.11%, 21.62%
12035,27.16%, 23.77%, 23.61%, 50.93%
12037,32.11%, 12.24%, 59.79%, 27.68%
12039,15.52%, 13.42%, 50.93%, 35.40%
12041,70.97%, 4.34%, 83.32%, 12.35%
12043,22.34%, 27.03%, 49.37%, 22.88%
12045,63.96%, 9.25%, 77.20%, 13.24%
12047,45.53%, 12.53%, 66.44%, 20.91%
12049,41.37%, 24.12%, 65.49%, 9.84%
12051,27.68%, 26.21%, 53.89%, 18.58%
12053,22.97%, 26.38%, 49.34%, 22.25%
12055,18.45%, 34.53%, 52.98%, 11.69%
12057,12.90%, 32.77%, 45.67%, 12.34%
12059,28.07%, 15.39%, 56.29%, 28.22%
12061,3.23%, 46.32%, 43.10%, 10.05%
12063,21.77%, 11.27%, 55.11%, 33.34%
12065,17.61%, 11.56%, 52.91%, 35.30%
12067,74.93%, 4.54%, 85.15%, 10.22%
12069,1.27%, 43.23%, 41.96%, 14.25%
12071,6.78%, 39.26%, 32.48%, 27.60%
12073,36.63%, 18.65%, 58.55%, 21.91%
12075,23.04%, 11.12%, 55.76%, 32.72%
12077,77.27%, 3.53%, 86.81%, 9.54%
12079,12.65%, 9.00%, 51.70%, 39.04%
12081,7.95%, 44.30%, 36.35%, 18.80%
12083,34.59%, 22.43%, 57.01%, 20.11%
12085,6.29%, 44.84%, 38.55%, 15.28%
12086,16.48%, 37.04%, 53.52%, 6.40%
12087,71.31%, 12.17%, 83.48%, 2.71%
12089,30.38%, 19.60%, 55.10%, 24.72%
12091,38.11%, 12.13%, 62.86%, 24.76%
12093,57.73%, 17.08%, 74.81%, 8.02%
12095,7.44%, 46.67%, 39.23%, 13.15%
12097,0.06%, 44.59%, 44.65%, 10.11%
12099,6.59%, 45.60%, 39.01%, 13.38%
12101,10.98%, 37.68%, 48.66%, 12.87%
12103,20.61%, 55.92%, 35.32%, 7.64%
12105,18.97%, 33.60%, 52.57%, 13.07%
12107,10.59%, 29.68%, 40.27%, 29.60%
12109,7.04%, 29.18%, 31.63%, 38.67%
12111,0.34%, 38.04%, 38.38%, 23.13%
12113,47.59%, 15.58%, 65.72%, 18.13%
12115,17.64%, 49.95%, 32.31%, 17.02%
