statecounty,24.26%, 36.54%, 60.80%, 2.66%
01001,89.12%, 5.19%, 94.31%, 0.49%
01003,64.17%, 14.63%, 78.80%, 1.42%
01005,95.42%, 2.04%, 97.47%, 0.49%
01007,81.22%, 9.20%, 90.42%, 0.39%
01009,57.35%, 20.88%, 78.23%, 0.90%
01011,99.08%,-, 99.50%, 0.50%
01013,92.93%, 3.39%, 96.32%, 0.29%
01015,75.41%, 11.71%, 87.12%, 1.17%
01017,93.91%, 2.99%, 96.90%, 0.11%
01019,69.41%, 14.92%, 84.32%, 0.76%
01021,27.03%, 36.23%, 63.26%, 0.52%
01023,90.64%, 4.68%, 95.32%,-
01025,95.54%, 2.19%, 97.73%, 0.07%
01027,48.29%, 23.51%, 71.79%, 0.44%
01029,37.88%, 30.75%, 68.63%, 0.62%
01031,92.83%, 3.33%, 96.16%, 0.51%
01033,85.83%, 6.92%, 92.75%, 0.33%
01035,91.72%, 3.88%, 95.60%, 0.52%
01037,68.46%, 14.78%, 83.24%, 1.98%
01039,92.15%, 3.76%, 95.91%, 0.34%
01041,92.07%, 3.89%, 95.95%, 0.16%
01043,37.79%, 30.97%, 68.76%, 0.27%
01045,85.07%, 7.43%, 92.50%, 0.08%
01047,96.87%,-, 98.37%, 1.63%
01049,13.94%, 42.92%, 56.87%, 0.21%
01051,88.08%, 4.24%, 92.32%, 0.14%
01053,91.99%, 3.82%, 95.81%, 0.37%
01055,64.95%, 17.30%, 82.24%, 0.46%
01057,50.42%, 24.41%, 74.82%, 0.77%
01059,23.85%, 37.77%, 61.62%, 0.60%
01061,79.93%, 10.00%, 89.93%, 0.07%
01063,95.14%, 2.26%, 97.40%, 0.34%
01065,97.10%,-, 98.31%, 1.69%
01067,96.28%,-, 98.06%, 1.94%
01069,87.44%, 6.08%, 93.52%, 0.40%
01071,57.59%, 21.13%, 78.71%, 0.16%
01073,80.03%, 9.49%, 89.51%, 1.00%
01075,84.73%, 7.52%, 92.25%, 0.23%
01077,83.80%, 7.61%, 91.41%, 0.98%
