statecounty,10.85
01001,-31.11
01003,-3.13
01005,-47.61
01007,-42.87
01009,-29.48
01011,-35.00
01013,-38.35
01015,-44.30
01017,-71.84
01019,-66.18
01021,6.07
01023,-45.31
01025,-41.08
01027,-24.94
01029,-32.50
01031,-69.70
01033,-62.11
01035,-37.79
01037,-31.12
01039,-51.46
01041,-64.02
01043,-21.50
01045,-42.41
01047,10.10
01049,-13.15
01051,-52.27
01053,-47.96
01055,-40.54
01057,-21.33
01059,-17.60
01061,-47.95
01063,-22.08
01065,-22.92
01067,-64.59
01069,-19.83
01071,-48.50
01073,-8.28
01075,-61.16
01077,-57.46
01079,-53.14
01081,-26.54
01083,-74.78
01085,-12.34
01087,-40.21
01089,-66.46
01091,-13.58
01093,-31.30
01095,-48.67
01097,-1.11
01099,-60.35
01101,-6.46
01103,-50.04
01105,-28.22
01107,-25.14
01109,-44.99
01111,-47.71
01113,-60.83
01115,-18.77
01117,-6.84
01119,-12.01
01121,-16.66
01123,-61.90
01125,-32.47
01127,-32.32
01129,-51.94
01131,-15.34
01133,18.35
02013,
02016,
02020,
02050,
02060,
02068,
02070,
02090,
02100,
02105,
02110,
02122,
02130,
02150,
02164,
02170,
02180,
02185,
02188,
02195,
02198,
02220,
02230,
02240,
02261,
02270,
02275,
02282,
02290,
04001,19.39
04003,7.05
04005,22.76
04007,-13.31
04009,-0.20
04011,-37.35
04012,
04013,21.14
04015,24.18
04017,14.58
04019,20.39
04021,4.87
04023,11.39
04025,28.83
04027,3.44
05001,0.91
05003,-46.99
05005,-0.04
05007,37.90
05009,9.34
05011,-46.95
05013,-65.96
05015,29.57
05017,-34.59
05019,-27.63
05021,-3.90
05023,-6.44
05025,-44.62
05027,-26.95
05029,-19.58
05031,-17.41
05033,5.79
05035,-22.96
05037,-23.13
05039,-49.76
05041,-50.41
05043,-36.93
05045,-26.80
05047,-18.34
05049,-8.15
05051,20.54
05053,-39.81
05055,-31.07
05057,-13.42
05059,-30.61
05061,-22.43
05063,0.28
05065,-26.59
05067,-48.76
05069,-16.66
05071,-7.78
05073,-37.89
05075,-16.55
05077,-29.08
05079,-51.62
05081,-32.02
05083,-9.90
05085,-38.22
05087,15.20
05089,-13.01
05091,-25.85
05093,-20.59
05095,-31.90
05097,0.49
05099,-31.02
05101,21.88
05103,-46.28
05105,-22.90
05107,-18.12
05109,-21.72
05111,-36.28
05113,12.00
05115,-15.38
05117,-31.21
05119,-2.05
05121,-19.64
05123,-15.83
05125,-38.87
05127,-14.47
05129,32.92
05131,12.88
05133,-19.36
05135,-22.63
05137,9.97
05139,-17.56
05141,-0.93
05143,27.38
05145,-18.32
05147,-42.23
05149,-20.39
06001,6.19
06003,76.19
06005,5.82
06007,27.40
06009,24.21
06011,19.97
06013,-0.23
06015,28.03
06017,22.17
06019,-1.35
06021,29.40
06023,21.09
06025,24.89
06027,38.25
06029,10.98
06031,-0.91
06033,36.01
06035,-12.18
06037,13.50
06039,0.27
06041,35.19
06043,33.11
06045,22.81
06047,7.38
06049,23.32
06051,53.91
06053,25.61
06055,23.64
06057,28.96
06059,41.30
06061,2.04
06063,-12.10
06065,31.15
06067,-1.36
06069,30.84
06071,15.53
06073,27.59
06075,6.90
06077,12.36
06079,31.52
06081,27.66
06083,34.85
06085,20.08
06087,35.33
06089,13.54
06091,8.11
06093,12.34
06095,-14.79
06097,33.28
06099,12.21
06101,35.03
