statecounty,-24.259999999999998
01001,-89.12
01003,-64.17
01005,-95.42999999999999
01007,-81.22
01009,-57.35000000000001
01011,-99.0
01013,-92.92999999999999
01015,-75.41
01017,-93.91000000000001
01019,-69.39999999999999
01021,-27.03
01023,-90.63999999999999
01025,-95.54
01027,-48.28
01029,-37.879999999999995
01031,-92.83
01033,-85.83
01035,-91.72
01037,-68.46
01039,-92.14999999999999
01041,-92.06
01043,-37.790000000000006
01045,-85.07
01047,-96.74000000000001
01049,-13.949999999999996
01051,-88.08
01053,-91.99000000000001
01055,-64.94
01057,-50.41
01059,-23.849999999999994
01061,-79.93
01063,-95.14
01065,-96.62
01067,-96.12
01069,-87.44
01071,-57.58
01073,-80.02000000000001
01075,-84.73
01077,-83.8
01079,-66.42999999999999
01081,-91.55000000000001
01083,-92.08
01085,-98.02000000000001
01087,-93.41999999999999
01089,-82.75
01091,-97.08000000000001
01093,-48.33
01095,-63.730000000000004
01097,-81.31
01099,-97.08000000000001
01101,-95.6
01103,-85.26
01105,-96.9
01107,-87.47999999999999
01109,-96.38
01111,-55.2
01113,-93.75
01115,-24.1
01117,-50.11000000000001
01119,-96.56
01121,-74.28
01123,-92.36
01125,-89.12
01127,-53.42
01129,-91.33
01131,-98.25999999999999
01133,5.840000000000003
02013,0.0
02016,0.0
02020,0.0
02050,0.0
02060,0.0
02068,0.0
02070,0.0
02090,0.0
02100,0.0
02105,0.0
02110,0.0
02122,0.0
02130,0.0
02150,0.0
02164,0.0
02170,0.0
02180,0.0
02185,0.0
02188,0.0
02195,0.0
02198,0.0
02220,0.0
02230,0.0
02240,0.0
02261,0.0
02270,0.0
02275,0.0
02282,0.0
02290,0.0
04001,-44.519999999999996
04003,-57.51
04005,-37.56
04007,-50.75
04009,-65.4
04011,-73.86
04012,0.0
04013,-38.57
04015,-47.650000000000006
04017,-47.919999999999995
04019,-33.19
04021,-46.879999999999995
04023,-39.010000000000005
04025,-38.62
04027,-53.32000000000001
05001,-70.72
05003,-87.13999999999999
05005,-34.46000000000001
05007,-18.130000000000003
05009,-38.69
05011,-92.0
05013,-91.7
05015,-27.33
05017,-87.64
05019,-81.78999999999999
05021,-38.11
05023,-46.49000000000001
05025,-91.81
05027,-93.30000000000001
05029,-73.61999999999999
05031,-64.56
05033,-47.379999999999995
05035,-97.66
05037,-84.08999999999999
05039,-86.58000000000001
05041,-92.37
05043,-89.09
05045,-66.03
05047,-68.76
05049,-36.72
05051,-40.97999999999999
05053,-73.8
05055,-62.769999999999996
05057,-85.44000000000001
05059,-55.92999999999999
05061,-67.67
05063,-50.72
05065,-52.879999999999995
05067,-73.58
05069,-87.50999999999999
05071,-62.86
05073,-85.31
05075,-65.59
05077,-89.89
05079,-91.80000000000001
05081,-68.84
05083,-55.03
05085,-79.59
05087,-6.160000000000004
05089,-38.470000000000006
05091,-78.32000000000001
05093,-88.05
05095,-85.93
05097,-37.459999999999994
05099,-71.72999999999999
05101,5.780000000000001
05103,-82.94
05105,-56.620000000000005
05107,-91.61999999999999
05109,-55.64
05111,-71.47999999999999
05113,-36.489999999999995
05115,-76.89
05117,-64.69
05119,-79.19999999999999
05121,-60.61999999999999
05123,-90.13
05125,-61.010000000000005
05127,-51.53
05129,13.670000000000002
05131,-59.05
05133,-60.730000000000004
05135,-52.23
05137,-35.37
05139,-88.17999999999999
05141,-44.739999999999995
05143,-36.14
05145,-64.63
05147,-70.15
05149,-76.44
06001,-28.54
06003,-6.920000000000002
06005,-52.03
06007,-33.82
06009,-44.150000000000006
06011,-42.23
06013,-45.59
06015,-20.189999999999998
06017,-52.53999999999999
06019,-56.81
06021,-33.47
06023,-26.96
06025,-22.409999999999997
06027,-25.910000000000004
06029,-50.41
06031,-51.42999999999999
06033,-1.0799999999999983
06035,-59.849999999999994
06037,-35.379999999999995
06039,-53.129999999999995
06041,-31.99000000000001
06043,-50.17
06045,-26.9
06047,-47.19
06049,-30.379999999999995
06051,-30.689999999999998
06053,-23.43
06055,-22.11
06057,-45.08
06059,-11.689999999999998
06061,-54.28
06063,-59.010000000000005
06065,-0.990000000000002
06067,-58.39
06069,-25.35
06071,-20.58
06073,-28.410000000000004
06075,-49.35000000000001
06077,-47.59
06079,-23.85
06081,-32.58
06083,-23.79
06085,-18.07
06087,-5.960000000000001
06089,-40.97
06091,-53.879999999999995
06093,-39.82
06095,-57.16
06097,-21.21
06099,-27.690000000000005
06101,-41.93000000000001
06103,-21.22
06105,-36.239999999999995
06107,-36.879999999999995
06109,-46.32
06111,-27.39
06113,-39.099999999999994
06115,-50.230000000000004
08001,-21.36
08003,-39.160000000000004
08005,-19.85
08007,-16.5
08009,-15.600000000000001
08011,-16.409999999999997
08013,-14.54
08014,0.0
08015,-37.6
08017,-7.960000000000001
08019,-29.869999999999997
08021,-28.08
08023,-23.479999999999997
08025,-11.39
08027,-12.14
08029,-8.799999999999997
08031,-31.810000000000002
08033,-16.840000000000003
08035,-7.57
08037,-32.599999999999994
08039,1.990000000000002
08041,-17.020000000000003
08043,-9.930000000000007
08045,-10.189999999999998
08047,-38.53
08049,-8.410000000000004
08051,-37.36
08053,-2.960000000000001
08055,-34.95
08057,-1.5799999999999983
08059,-15.689999999999998
08061,-8.43
08063,6.409999999999997
08065,-52.989999999999995
08067,-12.300000000000004
08069,-1.8199999999999932
08071,-50.59
08073,-7.589999999999996
08075,-12.689999999999998
08077,-33.63
08079,-38.129999999999995
08081,-6.0
08083,-17.6
08085,-12.719999999999999
08087,-1.3599999999999994
08089,-19.61
08091,-22.309999999999995
08093,-27.96
08095,-25.39
08097,-34.81
08099,-8.370000000000005
08101,-29.39
08103,16.33
08105,-15.259999999999998
08107,-27.89
08109,-10.219999999999999
08111,-51.33
08113,-31.68
08115,-15.829999999999998
08117,-29.65
08119,-41.83
08121,-8.949999999999996
08123,-14.540000000000006
08125,-7.640000000000001
09001,-11.93
09003,-21.440000000000005
09005,3.710000000000001
09007,-5.799999999999997
09009,-19.89
09011,-7.619999999999997
09013,-5.420000000000002
09015,-4.57
10001,-12.93
