statecounty,-0.52%
01001,40.98%
01003,47.58%
01005,-0.89%
01007,22.01%
01009,42.79%
01011,-40.01%
01013,6.68%
01015,16.77%
01017,3.56%
01019,8.40%
01021,34.85%
01023,-1.45%
01025,12.17%
01027,28.45%
01029,32.78%
01031,30.57%
01033,-0.12%
01035,-1.51%
01037,6.09%
01039,33.21%
01041,17.91%
01043,31.83%
01045,35.98%
01047,-19.54%
01049,28.45%
01051,42.53%
01053,21.03%
01055,9.29%
01057,19.44%
01059,11.94%
01061,39.95%
01063,-60.37%
01065,-21.58%
01067,18.35%
01069,39.74%
01071,-3.30%
01073,3.14%
01075,25.07%
01077,11.21%
01079,-5.13%
01081,20.54%
01083,22.05%
01085,-46.76%
01087,-74.44%
01089,12.31%
01091,-1.57%
01093,19.65%
01095,23.95%
01097,13.97%
01099,15.77%
01101,-1.92%
01103,22.76%
01105,-39.54%
01107,1.91%
01109,16.13%
01111,19.85%
01113,-14.88%
01115,44.13%
01117,55.48%
01119,-45.76%
01121,9.99%
01123,22.29%
01125,15.62%
01127,7.27%
01129,9.62%
01131,-34.78%
01133,39.93%
02013,
02016,
02020,
02050,
02060,
02068,
02070,
02090,
02100,
02105,
02110,
02122,
02130,
02150,
02164,
02170,
02180,
02185,
02188,
02195,
02198,
02220,
02230,
02240,
02261,
02270,
02275,
02282,
02290,
04001,-36.38%
04003,14.50%
04005,-6.65%
04007,8.22%
04009,27.44%
04011,13.61%
04012,17.27%
04013,10.35%
04015,15.67%
04017,2.35%
04019,-8.03%
04021,1.14%
04023,-21.24%
04025,23.57%
04027,12.75%
05001,7.47%
05003,-4.56%
05005,18.09%
05007,32.73%
05009,29.89%
05011,-8.27%
05013,5.08%
05015,20.45%
05017,-28.21%
05019,-10.26%
05021,-21.58%
05023,15.77%
05025,8.30%
05027,10.91%
05029,0.68%
05031,-0.87%
05033,25.62%
05035,-10.33%
05037,-1.01%
05039,-4.18%
05041,-26.10%
05043,-5.13%
05045,14.05%
05047,9.82%
05049,1.46%
05051,9.07%
05053,12.47%
05055,-3.91%
05057,-9.33%
05059,-4.42%
05061,5.90%
05063,8.62%
05065,-5.68%
05067,-22.58%
05069,-32.91%
05071,5.40%
05073,-7.92%
05075,-10.41%
05077,-33.39%
05079,-12.15%
05081,-11.40%
05083,14.87%
05085,20.93%
05087,23.67%
05089,19.43%
05091,7.26%
05093,-15.16%
05095,-17.64%
05097,18.45%
05099,-1.90%
05101,33.72%
05103,-6.97%
05105,11.63%
05107,-30.75%
05109,16.90%
05111,-15.40%
05113,31.77%
05115,24.83%
05117,8.53%
05119,-9.79%
05121,-5.89%
05123,-18.50%
05125,18.27%
05127,23.99%
05129,34.03%
05131,19.74%
05133,0.37%
05135,6.48%
05137,11.93%
05139,15.29%
05141,4.05%
05143,13.23%
05145,21.80%
05147,-30.22%
05149,2.48%
06001,-45.23%
06003,2.73%
06005,18.49%
06007,17.02%
06009,18.57%
06011,33.70%
06013,-21.75%
06015,16.99%
06017,21.94%
06019,10.09%
06021,37.85%
06023,-2.92%
06025,-10.25%
06027,26.37%
06029,24.50%
06031,18.83%
06033,-9.65%
06035,38.71%
06037,-31.11%
06039,25.85%
06041,-35.94%
06043,23.67%
06045,-12.68%
06047,6.70%
06049,49.28%
06051,11.62%
06053,-20.30%
06055,-14.43%
06057,17.54%
06059,15.40%
06061,23.25%
06063,27.74%
06065,6.51%
06067,-3.98%
06069,-12.57%
06071,1.54%
06073,3.97%
06075,-59.44%
06077,1.19%
06079,11.33%
06081,-33.33%
06083,-1.24%
06085,-26.22%
06087,-34.14%
06089,34.79%
06091,34.22%
06093,29.64%
06095,-17.85%
06097,-27.29%
06099,8.37%
06101,33.63%
