statecounty,-8.52%
01001,29.14%
01003,35.47%
01005,-12.96%
01007,4.16%
01009,26.07%
01011,-43.89%
01013,-6.13%
01015,6.40%
01017,-7.28%
01019,-16.04%
01021,17.90%
01023,-20.35%
01025,-0.45%
01027,6.97%
01029,7.69%
01031,18.62%
01033,-9.45%
01035,-14.83%
01037,-9.68%
01039,12.52%
01041,-5.24%
01043,17.94%
01045,24.82%
01047,-22.06%
01049,18.07%
01051,30.59%
01053,5.07%
01055,-3.04%
01057,-2.64%
01059,-5.52%
01061,17.27%
01063,-61.71%
01065,-27.02%
01067,0.95%
01069,30.95%
01071,-16.42%
01073,4.13%
01075,1.75%
01077,1.44%
01079,-13.42%
01081,15.25%
01083,13.62%
01085,-47.80%
01087,-73.52%
01089,8.06%
01091,-9.53%
01093,-2.83%
01095,15.45%
01097,9.24%
01099,6.52%
01101,-0.76%
01103,17.87%
01105,-39.81%
01107,-8.95%
01109,7.42%
01111,4.03%
01113,-20.51%
01115,32.09%
01117,50.83%
01119,-48.71%
01121,2.40%
01123,10.50%
01125,8.96%
01127,-12.40%
01129,-13.45%
01131,-38.15%
01133,18.64%
02013,
02016,
02020,
02050,
02060,
02068,
02070,
02090,
02100,
02105,
02110,
02122,
02130,
02150,
02164,
02170,
02180,
02185,
02188,
02195,
02198,
02220,
02230,
02240,
02261,
02270,
02275,
02282,
02290,
04001,-40.85%
04003,1.83%
04005,-17.75%
04007,-12.46%
04009,3.06%
04011,-17.57%
04012,-1.38%
04013,2.69%
04015,3.29%
04017,-14.64%
04019,-12.80%
04021,-17.74%
04023,-36.55%
04025,13.65%
04027,2.70%
05001,-34.49%
05003,-31.19%
05005,1.12%
05007,14.30%
05009,2.62%
05011,-35.79%
05013,-25.26%
05015,3.04%
05017,-46.25%
05019,-39.02%
05021,-39.84%
05023,-7.06%
05025,-24.83%
05027,-15.07%
05029,-24.00%
05031,-16.57%
05033,2.74%
05035,-26.29%
05037,-26.48%
05039,-31.35%
05041,-49.46%
05043,-33.71%
05045,-7.69%
05047,-16.53%
05049,-23.92%
05051,-15.33%
05053,-18.48%
05055,-24.92%
05057,-39.23%
05059,-30.90%
05061,-27.27%
05063,-19.08%
05065,-22.30%
05067,-42.75%
05069,-48.31%
05071,-17.83%
05073,-38.88%
05075,-29.78%
05077,-49.51%
05079,-43.89%
05081,-34.70%
05083,-10.82%
05085,-10.18%
05087,-3.75%
05089,-6.91%
05091,-12.75%
05093,-32.83%
05095,-36.84%
05097,-20.03%
05099,-35.70%
05101,7.13%
05103,-32.98%
05105,-20.96%
05107,-40.96%
05109,-22.54%
05111,-35.71%
05113,0.42%
05115,-1.01%
05117,-33.17%
05119,-23.72%
05121,-25.28%
05123,-35.16%
05125,-8.13%
05127,-19.39%
05129,2.95%
05131,2.74%
05133,-26.53%
05135,-13.46%
05137,-15.78%
05139,-14.55%
05141,-17.29%
05143,-2.14%
05145,-7.36%
05147,-50.70%
05149,-24.65%
06001,-42.71%
06003,0.98%
06005,6.93%
06007,10.45%
06009,9.49%
06011,17.69%
06013,-20.58%
06015,0.20%
